mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	4/4	1	1	1/2	1/2	1		2	74	D5	5	0
1	1	2	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		4	76	E5	5	1
2	2	4	1.5	0	0	4/4	1	1	3/8	1/4	3/2		6	78	F#5	5	2
2	2	11/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		3	81	A5	5	3
2	2	6	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		1	79	G5	5	4
2	2	13/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		6	78	F#5	5	5
2	2	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	6
3	3	8	0.5	0	0	4/4	1	1	1/8	1/8	1		2	74	D5	5	7
3	3	8	2.0	0	0	4/4	2	1	1/2	1/2	1		2	74	D5	5	15
3	3	17/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		2	62	D4	4	8
3	3	9	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		6	66	F#4	4	9
3	3	19/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	62	D4	4	10
3	3	10	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		3	69	A4	4	11
3	3	10	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		7	73	C#5	5	16
3	3	21/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	12
3	3	11	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		7	73	C#5	5	13
3	3	23/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	14
4	4	12	2.0	0	0	4/4	2	1	1/2	1/2	1		5	71	B4	4	23
4	4	12	1.5	0	0	4/4	1	1	3/8	1/4	3/2		2	74	D5	5	17
4	4	27/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	18
4	4	55/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	19
4	4	14	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	69	A4	4	24
4	4	14	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		7	73	C#5	5	20
4	4	29/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	21
4	4	15	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	3	81	A5	5	25
