mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.5	0	0	12/8	3	1	3/8	1/4	3/2		2	50	D3	3	12
1	1	0	1.5	0	0	12/8	4	1	3/8	1/4	3/2		2	50	D3	3	16
1	1	0	0.5	0	0	12/8	1	1	1/8	1/8	1		2	74	D5	5	0
1	1	1/2	0.5	1/8	1/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	1
1	1	1	0.5	1/4	1/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	2
1	1	3/2	1.5	3/8	3/8	12/8	3	1	3/8	1/4	3/2		7	49	C#3	3	13
1	1	3/2	1.5	3/8	3/8	12/8	4	1	3/8	1/4	3/2		7	49	C#3	3	17
1	1	3/2	0.5	3/8	3/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	3
1	1	2	0.5	1/2	1/2	12/8	1	1	1/8	1/8	1		1	79	G5	5	4
1	1	5/2	0.5	5/8	5/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	5
1	1	3	1.5	3/4	3/4	12/8	3	1	3/8	1/4	3/2		2	50	D3	3	14
1	1	3	1.5	3/4	3/4	12/8	4	1	3/8	1/4	3/2		2	50	D3	3	18
1	1	3	0.5	3/4	3/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	6
1	1	7/2	0.5	7/8	7/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	7
1	1	4	0.5	1	1	12/8	1	1	1/8	1/8	1		-1	77	F5	5	8
1	1	9/2	1.5	9/8	9/8	12/8	3	1	3/8	1/4	3/2		-2	46	Bb2	2	15
1	1	9/2	1.5	9/8	9/8	12/8	4	1	3/8	1/4	3/2		-2	46	Bb2	2	19
1	1	9/2	0.5	9/8	9/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	9
1	1	5	0.5	5/4	5/4	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	10
1	1	11/2	0.5	11/8	11/8	12/8	1	1	1/8	1/8	1		7	73	C#5	5	11
2	2	6	1.5	0	0	12/8	3	1	3/8	1/4	3/2		1	43	G2	2	30
2	2	6	1.5	0	0	12/8	4	1	3/8	1/4	3/2		1	43	G2	2	33
2	2	6	0.5	0	0	12/8	1	1	1/8	1/8	1		2	74	D5	5	20
2	2	13/2	0.5	1/8	1/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	21
2	2	7	0.5	1/4	1/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	22
2	2	15/2	1.5	3/8	3/8	12/8	3	1	3/8	1/4	3/2		3	45	A2	2	31
2	2	15/2	1.5	3/8	3/8	12/8	4	1	3/8	1/4	3/2		3	45	A2	2	34
2	2	15/2	1.5	3/8	3/8	12/8	1	1	3/8	1/4	3/2		4	76	E5	5	23
2	2	9	1.5	3/4	3/4	12/8	3	1	3/8	1/4	3/2		2	38	D2	2	32
2	2	9	1.5	3/4	3/4	12/8	4	1	3/8	1/4	3/2		2	38	D2	2	35
2	2	9	0.5	3/4	3/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	24
2	2	19/2	0.5	7/8	7/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	25
2	2	10	0.5	1	1	12/8	1	1	1/8	1/8	1		1	79	G5	5	26
2	2	21/2	0.5	9/8	9/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	27
2	2	11	0.5	5/4	5/4	12/8	1	1	1/8	1/8	1		4	76	E5	5	28
2	2	23/2	0.5	11/8	11/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	29
3	3	12	1.5	0	0	12/8	3	1	3/8	1/4	3/2		3	57	A3	3	55
3	3	12	1.5	0	0	12/8	4	1	3/8	1/4	3/2		3	57	A3	3	59
3	3	12	0.5	0	0	12/8	2	1	1/8	1/8	1		3	69	A4	4	43
3	3	12	1.5	0	0	12/8	1	1	3/8	1/4	3/2		0	72	C5	5	36
3	3	25/2	0.5	1/8	1/8	12/8	2	1	1/8	1/8	1		0	72	C5	5	44
3	3	13	0.5	1/4	1/4	12/8	2	1	1/8	1/8	1		3	69	A4	4	45
3	3	27/2	1.5	3/8	3/8	12/8	3	1	3/8	1/4	3/2		8	56	G#3	3	56
3	3	27/2	1.5	3/8	3/8	12/8	4	1	3/8	1/4	3/2		8	56	G#3	3	60
3	3	27/2	0.5	3/8	3/8	12/8	2	1	1/8	1/8	1		5	71	B4	4	46
3	3	27/2	1.5	3/8	3/8	12/8	1	1	3/8	1/4	3/2		5	71	B4	4	37
3	3	14	0.5	1/2	1/2	12/8	2	1	1/8	1/8	1		2	74	D5	5	47
3	3	29/2	0.5	5/8	5/8	12/8	2	1	1/8	1/8	1		5	71	B4	4	48
3	3	15	1.5	3/4	3/4	12/8	3	1	3/8	1/4	3/2		3	57	A3	3	57
3	3	15	1.5	3/4	3/4	12/8	4	1	3/8	1/4	3/2		3	57	A3	3	61
3	3	15	1.0	3/4	3/4	12/8	1	1	1/4	1/4	1		4	64	E4	4	38
3	3	15	0.5	3/4	3/4	12/8	2	1	1/8	1/8	1		0	72	C5	5	49
