mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	g.i{		g	i		i	i						{	m	1	1	1, -2, 2		1.0	1.0	2	8	0.2	0.25	1.25	0.16666666666666666
1	1	1/2	1/2	4/4	3	1	V		g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	11	0.0	0.0	1.75	0.0
2	2	0	0	4/4	3	1	i		g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
2	2	1/2	1/2	4/4	3	1	iv		g	i		iv	iv							m	1	1	0, -3, 1		0.0	0.0	0	11	0.0	0.0	1.75	0.0
3	3	0	0	4/4	3	1	VII		g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
3	3	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	11	0.0	0.0	2.0	0.0
4	4	0	0	4/4	3	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-1, -2, 0		-1.0	-1.0	2	4	0.3333333333333333	0.25	1.0	0.2
4	4	1/4	1/4	4/4	3	1	V6/III		g	i		V6/III	V		6		III			M	1	1	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	0.75	0.0
4	4	3/8	3/8	4/4	3	1	V65	#viio	g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2.0	6.0	0	2	0.0	0.0	0.25	0.0
4	4	1/2	1/2	4/4	3	1	i(9)		g	i		i(9)	i			9				m	1	1	1, -2, 2	3	1.0	1.0	0	5	0.0	0.0	1.0	0.0
4	4	3/4	3/4	4/4	3	1	i6		g	i		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	2	3	0.4	0.25	0.5	0.3333333333333333
5	5	0	0	4/4	3	1	V(4)		g	i		V(4)	V			4				M	1	1	2, 1, 3		2.0	2.0	2	4	0.3333333333333333	0.25	0.75	0.25
5	5	1/4	1/4	4/4	3	1	V		g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	6	0.0	0.0	1.125	0.0
5	5	1/2	1/2	4/4	3	1	iv6(2)		g	i		iv6(2)	iv		6	2				m	1	1	-3, 1, 2		0.0	-3.0	0	5	0.0	0.0	1.125	0.0
5	5	3/4	3/4	4/4	3	1	iv6		g	i		iv6	iv		6					m	1	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.375	0.0
5	5	7/8	7/8	4/4	3	1	iio6		g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3.0	0.0	0	3	0.0	0.0	0.375	0.0
6	6	0	0	4/4	3	1	V7		g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2.0	2.0	0	7	0.0	0.0	1.0	0.0
6	6	1/4	1/4	4/4	3	1	VI		g	i		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	0	6	0.0	0.0	1.25	0.0
6	6	1/2	1/2	4/4	3	1	ii%65		g	i		ii%65	ii	%	65					%7	1	1	0, -3, 1, 3		3.0	0.0	0	5	0.0	0.0	1.0	0.0
6	6	3/4	3/4	4/4	3	1	V		g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	5	0.0	0.0	0.75	0.0
7	7	0	0	4/4	3	1	i|PAC}{		g	i		i	i					PAC	}{	m	1	1	1, -2, 2		1.0	1.0	0	7	0.0	0.0	1.0	0.0
7	7	1/4	1/4	4/4	3	1	V6		g	i		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	6	0.0	0.0	0.875	0.0
7	7	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	6	0.0	0.0	0.875	0.0
7	7	3/4	3/4	4/4	3	1	V6		g	i		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	6	0.0	0.0	0.875	0.0
8	8	0	0	4/4	3	1	i		g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
8	8	1/8	1/8	4/4	3	1	I/III		g	i		I/III	I				III			M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	0.375	0.0
8	8	1/4	1/4	4/4	3	1	V6/III		g	i		V6/III	V		6		III			M	1	1	3, 0, -1		-1.0	3.0	0	6	0.0	0.0	0.875	0.0
