mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	3	1	G.I{	G	I		I	I						{	M	0	0	1, 5, 2		1.0	1.0	1	27	0.03571428571428571	0.125	6.75	0.01818181818181818
5	5	0	0	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	37	0.0	0.0	9.125	0.0
9	9	0	0	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	20	0.0	0.0	3.625	0.0
10	10	1/4	1/4	3/4	3	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	1.0	0.0
10	10	1/2	1/2	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.0	0.0
11	11	0	0	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	3	32	0.08571428571428572	0.375	6.625	0.05357142857142857
14	14	0	0	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	4	4	0.5	0.5	1.5	0.25
14	14	1/2	1/2	3/4	3	1	I6/V	G	I		I6/V	I		6		V			M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	1.0	0.0
15	15	0	0	3/4	3	1	IV/V	G	I		IV/V	IV				V			M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
15	15	1/4	1/4	3/4	3	1	V(4)/V	G	I		V(4)/V	V			4	V			M	0	0	3, 2, 4		3.0	3.0	0	4	0.0	0.0	1.25	0.0
15	15	1/2	1/2	3/4	3	1	V/V	G	I		V/V	V				V			M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
16	16	0	0	3/4	3	1	I/V|PAC}	G	I		I/V	I				V	PAC	}	M	0	0	2, 6, 3		2.0	2.0	0	6	0.0	0.0	2.125	0.0
17	17	0	0	3/4	3	1	I/V	G	I		I/V	I				V			M	0	0	2, 6, 3		2.0	2.0	0	43	0.0	0.0	10.0	0.0
21	21	1/4	1/4	3/4	3	1	I6/V	G	I		I6/V	I		6		V			M	0	0	6, 3, 2		2.0	6.0	0	5	0.0	0.0	0.75	0.0
21	21	1/2	1/2	3/4	3	1	V/V	G	I		V/V	V				V			M	0	0	3, 7, 4		3.0	3.0	1	4	0.2	0.125	0.625	0.16666666666666666
22	22	0	0	3/4	3	1	I/V	G	I		I/V	I				V			M	0	0	2, 6, 3		2.0	2.0	0	17	0.0	0.0	4.375	0.0
24	24	0	0	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	8	0.0	0.0	2.125	0.0
25	25	0	0	3/4	3	1	IV	G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.125	0.0
25	25	1/4	1/4	3/4	3	1	V6/V	G	I		V6/V	V		6		V			M	0	0	7, 4, 3		3.0	7.0	0	6	0.0	0.0	1.5	0.0
26	26	0	0	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.125	0.0
26	26	1/4	1/4	3/4	3	1	V6/vi	G	I		V6/vi	V		6		vi			M	0	0	9, 6, 5		5.0	9.0	0	6	0.0	0.0	1.5	0.0
27	27	0	0	3/4	3	1	i/vi	G	I		i/vi	i				vi			m	0	0	4, 1, 5		4.0	4.0	2	6	0.25	0.25	1.875	0.11764705882352941
28	28	0	0	3/4	3	1	V/vi	G	I		V/vi	V				vi			M	0	0	5, 9, 6		5.0	5.0	12	15	0.4444444444444444	1.5	3.375	0.3076923076923077
30	30	0	0	3/4	3	1	V(64)/vi	G	I		V(64)/vi	V			64	vi			M	0	0	5, 4, 1		5.0	5.0	5	9	0.35714285714285715	0.625	1.875	0.25
31	31	0	0	3/4	3	1	V/vi|HC}	G	I		V/vi	V				vi	HC	}	M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
31	31	1/2	1/2	3/4	3	1	i6/vi{	G	I		i6/vi	i		6		vi		{	m	0	0	1, 5, 4		4.0	1.0	0	3	0.0	0.0	0.75	0.0
32	32	0	0	3/4	3	1	bii6/vi	G	I		bii6/vi	bii		6		vi			m	0	0	-4, 0, -1		-1.0	-4.0	2	1	0.6666666666666666	1.0	0.25	0.8
32	32	1/4	1/4	3/4	3	1	iv/vi	G	I		iv/vi	iv				vi			m	0	0	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.25	0.0
32	32	1/2	1/2	3/4	3	1	V/vi	G	I		V/vi	V				vi			M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
33	33	0	0	3/4	3	1	iv6/vi	G	I		iv6/vi	iv		6		vi			m	0	0	0, 4, 3		3.0	0.0	0	4	0.0	0.0	1.5	0.0
33	33	1/4	1/4	3/4	3	1	V(64)/vi	G	I		V(64)/vi	V			64	vi			M	0	0	5, 4, 1		5.0	5.0	0	3	0.0	0.0	0.75	0.0
33	33	1/2	1/2	3/4	3	1	ii%65/vi	G	I		ii%65/vi	ii	%	65		vi			%7	0	0	3, 0, 4, 6		6.0	3.0	0	3	0.0	0.0	0.75	0.0
34	34	0	0	3/4	3	1	V(64)/vi	G	I		V(64)/vi	V			64	vi			M	0	0	5, 4, 1		5.0	5.0	0	4	0.0	0.0	1.0	0.0
34	34	1/4	1/4	3/4	3	1	V(4)/vi	G	I		V(4)/vi	V			4	vi			M	0	0	5, 4, 6		5.0	5.0	0	4	0.0	0.0	1.875	0.0
34	34	5/8	5/8	3/4	3	1	V/vi	G	I		V/vi	V				vi			M	0	0	5, 9, 6		5.0	5.0	0	1	0.0	0.0	0.125	0.0
35	35	0	0	3/4	3	1	i/vi|PAC}{	G	I		i/vi	i				vi	PAC	}{	m	0	0	4, 1, 5		4.0	4.0	0	9	0.0	0.0	2.25	0.0
36	36	0	0	3/4	3	1	V/V/V	G	I		V/V/V	V				V/V			M	0	0	4, 8, 5		4.0	4.0	0	8	0.0	0.0	2.125	0.0
37	37	0	0	3/4	3	1	V/V	G	I		V/V	V				V			M	0	0	3, 7, 4		3.0	3.0	0	16	0.0	0.0	4.25	0.0
39	39	0	0	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	16	0.0	0.0	4.25	0.0
41	41	0	0	3/4	3	1	I	G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	13	62	0.17333333333333334	1.625	15.625	0.09420289855072464
49	49	0	0	3/4	3	1	V	G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	6	12	0.3333333333333333	0.75	2.75	0.21428571428571427
51	51	1/4	1/4	4/4	3	1	I6{	G	I		I6	I		6				{	M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.75	0.0
51	51	1/2	1/2	4/4	3	1	IV(9)	G	I		IV(9)	IV			9				M	0	0	0, 4, 1	2	0.0	0.0	1	5	0.16666666666666666	0.0625	1.0625	0.05555555555555555
51	51	3/4	3/4	4/4	3	1	IV6	G	I		IV6	IV		6					M	0	0	4, 1, 0		0.0	4.0	1	4	0.2	0.0625	0.8125	0.07142857142857142
