mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	4	1	g.i{				g	i		i	i						{	m	1	1	1, -2, 2		1.0	1.0	2	3	0.4	0.25	0.75	0.25
1	1	1/4	1/4	4/4	4	1	VI				g	i		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	2	3	0.4	0.25	0.75	0.25
1	1	1/2	1/2	4/4	4	1	iv				g	i		iv	iv							m	1	1	0, -3, 1		0.0	0.0	2	3	0.4	0.25	0.75	0.25
1	1	3/4	3/4	4/4	4	1	iio				g	i		iio	ii	o						o	1	1	3, 0, -3		3.0	3.0	2	3	0.4	0.25	0.5	0.3333333333333333
2	2	0	0	4/4	4	1	V7				g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2.0	2.0	0	6	0.0	0.0	1.25	0.0
2	2	1/4	1/4	4/4	4	1	i				g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	2	3	0.4	0.25	0.75	0.25
2	2	1/2	1/2	4/4	4	1	iv7				g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0.0	0.0	0	5	0.0	0.0	1.0	0.0
2	2	3/4	3/4	4/4	4	1	VII	-0.0990977	-2.5	/	g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	2	3	0.4	0.25	0.5	0.3333333333333333
3	3	0	0	4/4	4	1	IIIM7	-0.252631	-5.15263	/	g	i		IIIM7	III	M	7					MM7	1	1	-2, 2, -1, 3		-2.0	-2.0	0	6	0.0	0.0	1.25	0.0
3	3	1/4	1/4	4/4	4	1	VI				g	i		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	2	3	0.4	0.25	0.75	0.25
3	3	1/2	1/2	4/4	4	1	ii%7				g	i		ii%7	ii	%	7					%7	1	1	3, 0, -3, 1		3.0	3.0	0	5	0.0	0.0	1.0	0.0
3	3	3/4	3/4	4/4	4	1	V				g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	5	0.0	0.0	0.75	0.0
