mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	237									
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	238									
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	239									
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	240									
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	241									
12	12	93/2	93/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	242									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	243									
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	244									
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	245									
12	12	46	46	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	246									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	247									
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	248									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	249									
12	12	44	44	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7		
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	250									
12	12	89/2	89/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	6		
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	9	h	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	251									
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	8		
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	7	#	
12	12	46	46	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	252									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	253									
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6\	5	
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	254									
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	#		
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	255									
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	256									
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	257									
13	13	49	49	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	258									
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	259									
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	260									
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	261									
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	262									
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	263									
13	13	101/2	101/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	264									
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	265									
13	13	48	48	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	266									
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	267									
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	268									
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	269									
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	270									
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	271									
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0									3/8	5		
13	13	48	48	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	272									
13	13	99/2	99/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	4	2	
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	273									
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5	
13	13	50	50	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	274									
13	13	101/2	101/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	b		
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	275									
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	5	b
13	13	51	51	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	276									
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	h		
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	277									
14	14	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	278									
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	279									
14	14	53	53	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	280									
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	281									
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	282									
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	283									
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	284									
14	14	54	54	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	285									
14	14	109/2	109/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	286									
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	287									
14	14	52	52	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	288									
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	289									
14	14	54	54	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	290									
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	291									
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	292									
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	293									
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0									3/8	b		
14	14	52	52	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	294									
14	14	107/2	107/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	b4	2	
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	295									
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5b	
14	14	54	54	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	296									
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	297									
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	5	
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	298									
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	299									
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	300									
15	15	113/2	113/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	301									
15	15	115/2	115/2	1.0	3/8	3/8	Chord	4/4	1	1	1/4	1/4	1	302									
15	15	117/2	117/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	303									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	304									
15	15	56	56	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	305									
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	306									
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	307									
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	308									
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	309									
15	15	56	56	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	310									
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	311									
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	312									
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	313									
15	15	58	58	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	314									
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	315									
15	15	59	59	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	316									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	317									
15	15	56	56	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	318									
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	319									
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	5	
15	15	57	57	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	320									
15	15	115/2	115/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	5		
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	321									
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	9		
15	15	58	58	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	322									
15	15	117/2	117/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	6		
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	323									
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	5	
15	15	59	59	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	324									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	325									
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	326									
16	16	121/2	121/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	327									
16	16	123/2	123/2	1.0	3/8	3/8	Chord	4/4	1	1	1/4	1/4	1	328									
16	16	125/2	125/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	329									
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	330									
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	331									
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	332									
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	333									
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	334									
16	16	60	60	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	335									
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	336									
16	16	61	61	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	337									
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	338									
16	16	62	62	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	339									
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	340									
16	16	63	63	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	341									
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	342									
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	9		
16	16	60	60	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	343									
16	16	121/2	121/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	b6		
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	344									
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	5	
16	16	61	61	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	345									
16	16	123/2	123/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	5		
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	346									
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	9	b	
16	16	62	62	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	347									
16	16	125/2	125/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	6		
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	348									
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	5	b
16	16	63	63	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	349									
16	16	127/2	127/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	h		
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	350									
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	351									
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	352									
17	17	65	65	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	353									
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	354									
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	355									
17	17	67	67	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	356									
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	357									
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	358									
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	359									
17	17	66	66	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	360									
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	361									
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	362									
17	17	64	64	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	363									
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	364									
17	17	65	65	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	365									
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	366									
17	17	66	66	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	367									
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	368									
17	17	67	67	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	369									
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	370									
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	b		
17	17	64	64	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	371									
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	372									
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6\		
17	17	65	65	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	373									
17	17	131/2	131/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6		
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	374									
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6\		
17	17	66	66	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	375									
17	17	133/2	133/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	b		
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	376									
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6\		
17	17	67	67	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	377									
17	17	135/2	135/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6		
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	378									
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	379									
18	18	69	69	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	380									
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	381									
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	382									
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	383									
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	384									
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	385									
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	386									
18	18	70	70	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	387									
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	388									
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	389									
18	18	68	68	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	390									
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	391									
18	18	69	69	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	392									
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	393									
18	18	70	70	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	394									
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	395									
18	18	71	71	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	396									
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	397									
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6\		
18	18	68	68	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	398									
18	18	137/2	137/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	h		
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	399									
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6\		
18	18	69	69	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	400									
18	18	139/2	139/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6		
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	401									
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6\		
18	18	70	70	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	402									
18	18	141/2	141/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	b		
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	403									
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6\		
18	18	71	71	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	404									
18	18	143/2	143/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6		
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	405									
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	406									
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	407									
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	408									
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	409									
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	410									
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	411									
19	19	72	72	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	412									
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	413									
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	414									
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	415									
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	416									
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	417									
19	19	72	72	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	418									
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	419									
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	420									
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	421									
19	19	74	74	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	422									
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	423									
19	19	75	75	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	424									
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	425									
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6\		
19	19	72	72	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	426									
19	19	145/2	145/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	6		
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	427									
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	b		
19	19	73	73	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	428									
19	19	147/2	147/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	h		
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	429									
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6		
19	19	74	74	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	430									
19	19	149/2	149/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	6		
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	431									
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
19	19	75	75	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	432									
19	19	151/2	151/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6		
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	433									
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	434									
20	20	77	77	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	435									
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	436									
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	437									
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	438									
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	439									
20	20	76	76	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	440									
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	441									
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	442									
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	443									
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	444									
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	445									
20	20	76	76	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	446									
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	447									
20	20	77	77	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	448									
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	449									
20	20	78	78	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	450									
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	451									
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	452									
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	453									
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	b	
20	20	76	76	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	454									
20	20	153/2	153/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	6		
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	455									
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	b	
20	20	77	77	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	456									
20	20	155/2	155/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6		
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	457									
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6\		
20	20	78	78	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	458									
20	20	157/2	157/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	6		
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	459									
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	b		
20	20	79	79	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	460									
20	20	159/2	159/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6		
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	461									
21	21	80	80	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	462									
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	463									
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	464									
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	465									
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	466									
21	21	161/2	161/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	467									
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	468									
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	469									
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	470									
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	471									
21	21	81	81	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	472									
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	473									
