mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
2	2	15/2	15/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	33									
2	2	8	8	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	34									
2	2	17/2	17/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	35									
2	2	9	9	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	36									
2	2	19/2	19/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	37									
2	2	10	10	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	38									
2	2	21/2	21/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	39									
2	2	11	11	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	40									
2	2	23/2	23/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	41									
2	2	6	6	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	42									
2	2	7	7	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	43									
2	2	8	8	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	44									
2	2	6	6	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	45									
2	2	7	7	0.0	1/4	1/4	FiguredBass	12/8	4	1	0									1/4	7	#	
2	2	7	7	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	46									
2	2	8	8	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	47									
3	3	12	12	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	48									
3	3	25/2	25/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	49									
3	3	13	13	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	50									
3	3	27/2	27/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	51									
3	3	14	14	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	52									
3	3	29/2	29/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	53									
3	3	15	15	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	54									
3	3	31/2	31/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	55									
3	3	16	16	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	56									
3	3	33/2	33/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	57									
3	3	17	17	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	58									
3	3	35/2	35/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	59									
3	3	12	12	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	60									
3	3	25/2	25/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	61									
3	3	13	13	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	62									
3	3	27/2	27/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	63									
3	3	14	14	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	64									
3	3	29/2	29/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	65									
3	3	15	15	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	66									
3	3	31/2	31/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	67									
3	3	16	16	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	68									
3	3	33/2	33/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	69									
3	3	17	17	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	70									
3	3	35/2	35/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	71									
3	3	14	14	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	72									
3	3	15	15	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	73									
3	3	14	14	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	74									
3	3	15	15	0.0	3/4	3/4	FiguredBass	12/8	4	1	0									1/4	7	#	
3	3	15	15	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	75									
4	4	18	18	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	76									
4	4	39/2	39/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	77									
4	4	21	21	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	78									
4	4	43/2	43/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	79									
4	4	22	22	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	80									
4	4	45/2	45/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	81									
4	4	23	23	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	82									
4	4	47/2	47/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	83									
4	4	18	18	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	84									
4	4	37/2	37/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	85									
4	4	19	19	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	86									
4	4	39/2	39/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	87									
4	4	20	20	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	88									
4	4	41/2	41/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	89									
4	4	21	21	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	90									
4	4	45/2	45/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8	1/4	3/2	91									
4	4	18	18	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	92									
4	4	18	18	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	93									
5	5	24	24	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	94									
5	5	49/2	49/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	95									
5	5	25	25	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	96									
5	5	51/2	51/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	97									
5	5	26	26	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	98									
5	5	53/2	53/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	99									
5	5	27	27	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	100									
5	5	55/2	55/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	101									
5	5	28	28	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	102									
5	5	57/2	57/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	103									
5	5	29	29	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	104									
5	5	59/2	59/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	105									
5	5	24	24	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	106									
5	5	49/2	49/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	107									
5	5	25	25	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	108									
5	5	51/2	51/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	109									
5	5	26	26	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	110									
5	5	53/2	53/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	111									
5	5	27	27	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	112									
5	5	55/2	55/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	113									
5	5	28	28	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	114									
5	5	57/2	57/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	115									
5	5	29	29	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	116									
5	5	59/2	59/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	117									
5	5	24	24	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	118									
5	5	25	25	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	119									
5	5	26	26	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	120									
5	5	24	24	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	121									
5	5	25	25	0.0	1/4	1/4	FiguredBass	12/8	4	1	0									1/4	7	#	
5	5	25	25	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	122									
5	5	26	26	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	123									
6	6	30	30	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	124									
6	6	61/2	61/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	125									
6	6	31	31	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	126									
6	6	63/2	63/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	127									
6	6	32	32	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	128									
6	6	65/2	65/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	129									
6	6	33	33	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	130									
6	6	67/2	67/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	131									
6	6	34	34	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	132									
6	6	69/2	69/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	133									
6	6	35	35	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	134									
6	6	71/2	71/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	135									
6	6	30	30	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	136									
6	6	61/2	61/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	137									
6	6	31	31	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	138									
6	6	63/2	63/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	139									
6	6	32	32	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	140									
6	6	65/2	65/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	141									
6	6	33	33	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	142									
6	6	67/2	67/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	143									
6	6	34	34	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	144									
6	6	69/2	69/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	145									
6	6	35	35	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	146									
6	6	71/2	71/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	147									
6	6	32	32	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	148									
6	6	33	33	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	149									
6	6	32	32	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	150									
6	6	33	33	0.0	3/4	3/4	FiguredBass	12/8	4	1	0									1/4	7	#	
6	6	33	33	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	151									
7	7	36	36	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	152									
7	7	75/2	75/2	3.0	3/8	3/8	Chord	12/8	1	1	3/4	1/2	3/2	153									
7	7	81/2	81/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	154									
7	7	36	36	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	155									
7	7	75/2	75/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	156									
7	7	39	39	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	157									
7	7	36	36	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	158									
7	7	37	37	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	159									
7	7	38	38	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	160									
7	7	36	36	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	161									
7	7	37	37	0.0	1/4	1/4	FiguredBass	12/8	4	1	0									1/4	#		
7	7	37	37	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	162									
7	7	38	38	0.0	1/2	1/2	FiguredBass	12/8	4	1	0									1/4	7		
7	7	38	38	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	163									
7	7	39	39	0.0	3/4	3/4	FiguredBass	12/8	4	1	0									1/4	6		
8	8	42	42	6.0	0	0	Chord	12/8	1	1	3/2	1	3/2	164									
8	8	42	42	6.0	0	0	Chord	12/8	2	1	3/2	1	3/2	165									
8	8	42	42	4.0	0	0	Chord	12/8	3	1	1	1	1	166									
8	8	42	42	0.0	0	0	FiguredBass	12/8	4	1	0									1	#		
8	8	42	42	4.0	0	0	Chord	12/8	4	1	1	1	1	167									
9	9	48	48	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	168									
9	9	97/2	97/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	169									
9	9	49	49	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	170									
9	9	99/2	99/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	171									
9	9	50	50	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	172									
9	9	101/2	101/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	173									
9	9	51	51	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	174									
9	9	103/2	103/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	175									
9	9	52	52	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	176									
9	9	105/2	105/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	177									
9	9	53	53	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	178									
9	9	107/2	107/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	179									
9	9	51	51	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	180									
9	9	103/2	103/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	181									
9	9	52	52	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	182									
9	9	105/2	105/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	183									
9	9	53	53	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	184									
9	9	107/2	107/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	185									
10	10	54	54	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	186									
10	10	109/2	109/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	187									
10	10	55	55	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	188									
10	10	111/2	111/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	189									
10	10	56	56	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	190									
10	10	113/2	113/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	191									
10	10	57	57	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	192									
10	10	115/2	115/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	193									
10	10	58	58	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	194									
10	10	117/2	117/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	195									
10	10	59	59	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	196									
10	10	119/2	119/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	197									
10	10	54	54	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	198									
10	10	109/2	109/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	199									
10	10	55	55	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	200									
10	10	111/2	111/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	201									
10	10	56	56	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	202									
10	10	113/2	113/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	203									
10	10	57	57	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	204									
10	10	115/2	115/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	205									
10	10	58	58	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	206									
10	10	117/2	117/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	207									
10	10	59	59	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	208									
10	10	119/2	119/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	209									
10	10	54	54	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	210									
10	10	55	55	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	211									
10	10	56	56	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	212									
10	10	54	54	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	213									
10	10	55	55	0.0	1/4	1/4	FiguredBass	12/8	4	1	0									1/4	7	#	
10	10	55	55	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	214									
10	10	56	56	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	215									
11	11	60	60	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	216									
11	11	121/2	121/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	217									
11	11	61	61	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	218									
11	11	123/2	123/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	219									
11	11	62	62	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	220									
11	11	125/2	125/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	221									
11	11	63	63	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	222									
11	11	129/2	129/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	223									
11	11	60	60	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	224									
11	11	121/2	121/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	225									
11	11	61	61	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	226									
11	11	123/2	123/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	227									
11	11	62	62	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	228									
11	11	125/2	125/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	229									
11	11	63	63	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	230									
11	11	127/2	127/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	231									
11	11	64	64	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	232									
11	11	129/2	129/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	233									
11	11	65	65	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	234									
11	11	131/2	131/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	235									
11	11	62	62	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	236									
11	11	63	63	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	237									
11	11	62	62	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	238									
11	11	63	63	0.0	3/4	3/4	FiguredBass	12/8	4	1	0									1/4	6		
11	11	63	63	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	239									
12	12	66	66	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	240									
12	12	133/2	133/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	241									
12	12	67	67	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	242									
12	12	135/2	135/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	243									
12	12	69	69	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	244									
12	12	139/2	139/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	245									
12	12	70	70	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	246									
12	12	141/2	141/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	247									
12	12	66	66	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	248									
12	12	69	69	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	249									
12	12	141/2	141/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	250									
12	12	71	71	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	251									
12	12	143/2	143/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	252									
12	12	66	66	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	253									
12	12	67	67	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	254									
12	12	68	68	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	255									
12	12	69	69	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	256									
12	12	66	66	0.0	0	0	FiguredBass	12/8	4	1	0									1/4	#		
12	12	66	66	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	257									
12	12	67	67	0.0	1/4	1/4	FiguredBass	12/8	4	1	0									1/4	6		
12	12	67	67	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	258									
12	12	68	68	0.0	1/2	1/2	FiguredBass	12/8	4	1	0									1/4	7		
12	12	68	68	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	259									
12	12	69	69	0.0	3/4	3/4	FiguredBass	12/8	4	1	0									1/4	7		
12	12	69	69	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	260									
13	13	72	72	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	261									
13	13	145/2	145/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	262									
13	13	73	73	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	263									
13	13	147/2	147/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	264									
13	13	74	74	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	265									
13	13	149/2	149/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	266									
13	13	75	75	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	267									
13	13	151/2	151/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	268									
13	13	76	76	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	269									
13	13	153/2	153/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	270									
13	13	77	77	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	271									
13	13	155/2	155/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	272									
13	13	72	72	1.0	0	0	Chord	12/8	2	1	1/4	1/4	1	273									
13	13	73	73	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	274									
13	13	147/2	147/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	275									
13	13	74	74	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	276									
13	13	149/2	149/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	277									
13	13	75	75	1.0	3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	278									
13	13	76	76	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	279									
13	13	153/2	153/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8	1/4	3/2	280									
13	13	72	72	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	281									
13	13	73	73	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	282									
13	13	74	74	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	283									
