mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	1	0	0	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	0				
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1				
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	2				
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	3				
1	1	0	0	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	4				
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	5				
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	6				
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	7				
1	1	0	0	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	8				
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	9				
1	1	2	2	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	10				
1	1	0	0	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	11				
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	12				
1	1	2	2	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6	b4	
1	1	2	2	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	13				
1	1	3	3	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	5	3	
2	2	4	4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	14				0
2	2	9/2	9/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	15				0
2	2	19/4	19/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	16				
2	2	5	5	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	17				
2	2	23/4	23/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	18				
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	19				
2	2	4	4	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	20				
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	21				
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	22				
2	2	4	4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	23				
2	2	5	5	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	24				
2	2	6	6	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	25				
2	2	4	4	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	4b	2	
2	2	4	4	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	26				
2	2	5	5	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				3/16	6		
2	2	5	5	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	27				
2	2	23/4	23/4	0.0	7/16	7/16	FiguredBass	4/4	4	1	0				1/16	5b		
2	2	6	6	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	28				
3	3	8	8	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	29				
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	30				
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	31				
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	32				
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	33				
3	3	8	8	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	34				
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	35				
3	3	10	10	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	36				
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	37				
3	3	8	8	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	38				
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	39				
3	3	10	10	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	40				
3	3	11	11	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	41				
3	3	8	8	0.0	0	0	FiguredBass	4/4	4	1	0				3/8	5		
3	3	8	8	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	42				
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	43				
3	3	10	10	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	4+	2	
3	3	10	10	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	44				
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6		
3	3	11	11	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	45				
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	46				
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	47				
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	48				
4	4	12	12	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	49				1
4	4	49/4	49/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	50				1
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	51				
4	4	13	13	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	52				
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	53				
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	54				
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	55				
4	4	12	12	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	56				
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	57				
4	4	14	14	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	58				
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	59				
4	4	12	12	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7		
4	4	12	12	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	60				
