mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	260									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	261									
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	262									
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	263									
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	264									
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	265									
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	266									
13	13	49	49	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	267									
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	268									
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	269									
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	270									
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	271									
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	272									
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	273									
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	274									
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	275									
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	276									
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7	#	
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	277									
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	278									
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5		
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	279									
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	280									
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5	
13	13	50	50	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	281									
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	282									
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	#		
13	13	51	51	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	283									
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	284									
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	285									
14	14	53	53	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	286									
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	287									
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	288									
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	289									
14	14	52	52	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	290									
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	291									
14	14	53	53	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	292									
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	293									
14	14	54	54	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	294									
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	295									
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	296									
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	297									
14	14	52	52	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	298									
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	299									
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
14	14	53	53	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	300									
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	301									
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	9		
14	14	54	54	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	302									
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	303									
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	304									
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	305									
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	306									
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	307									
15	15	57	57	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	308									
15	15	59	59	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	309									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	310									
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	311									
15	15	57	57	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	312									
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	313									
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	314									
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	315									
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	316									
15	15	56	56	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	317									
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	318									
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	319									
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	320									
15	15	58	58	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	321									
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	322									
15	15	59	59	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	323									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	324									
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	9	#	
15	15	56	56	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	325									
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	326									
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
15	15	57	57	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	327									
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	328									
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	9		
15	15	58	58	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	329									
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	330									
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
15	15	59	59	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	331									
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	332									
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	333									
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	334									
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	335									
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	336									
16	16	62	62	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	337									
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	338									
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	339									
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	340									
16	16	61	61	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	341									
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	342									
16	16	60	60	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	343									
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	344									
16	16	61	61	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	345									
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	346									
16	16	62	62	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	347									
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	348									
16	16	63	63	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	349									
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	350									
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	9	h	
16	16	60	60	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	351									
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	352									
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
16	16	61	61	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	353									
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	354									
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	7	#	
16	16	62	62	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	355									
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	356									
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	5		
16	16	63	63	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	357									
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	358									
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	359									
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	360									
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	361									
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	362									
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	363									
17	17	64	64	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	364									
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	365									
17	17	65	65	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	366									
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	367									
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	368									
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	5	
17	17	64	64	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	369									
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	370									
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	#		
17	17	65	65	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	371									
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	372									
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	373									
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	374									
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	375									
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	376									
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	377									
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	378									
18	18	68	68	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	379									
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	380									
18	18	69	69	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	381									
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	382									
18	18	70	70	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	383									
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	384									
18	18	71	71	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	385									
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	386									
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	h		
18	18	68	68	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	387									
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	388									
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
18	18	69	69	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	389									
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	390									
18	18	70	70	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	391									
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	392									
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
18	18	71	71	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	393									
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	394									
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	395									
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	396									
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	397									
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	398									
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	399									
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	400									
19	19	72	72	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	401									
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	402									
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	403									
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	404									
19	19	74	74	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	405									
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	406									
19	19	75	75	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	407									
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	408									
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	h		
19	19	72	72	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	409									
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	410									
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
19	19	73	73	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	411									
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	412									
19	19	74	74	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	413									
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	414									
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
19	19	75	75	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	415									
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	416									
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	417									
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	418									
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	419									
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	420									
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	421									
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	422									
20	20	76	76	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	423									
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	424									
20	20	77	77	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	425									
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	426									
20	20	78	78	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	427									
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	428									
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	429									
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	430									
20	20	76	76	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	431									
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	432									
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
20	20	77	77	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	433									
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	434									
20	20	78	78	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	435									
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	436									
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
20	20	79	79	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	437									
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	438									
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	439									
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	440									
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	441									
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	442									
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	443									
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	444									
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	445									
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	446									
21	21	81	81	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	447									
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	448									
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	449									
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	450									
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	451									
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	452									
21	21	80	80	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	453									
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	454									
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
21	21	81	81	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	455									
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	456									
21	21	82	82	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	457									
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	458									
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
21	21	83	83	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	459									
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	460									
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	461									
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	462									
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	463									
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	464									
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	465									
22	22	85	85	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	466									
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	467									
22	22	84	84	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	468									
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	469									
22	22	85	85	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	470									
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	471									
22	22	86	86	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	472									
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	473									
22	22	87	87	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	474									
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	475									
22	22	84	84	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	476									
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	477									
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
22	22	85	85	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	478									
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	479									
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	9		
22	22	86	86	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	480									
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	481									
22	22	87	87	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	b6		
22	22	87	87	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	482									
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	483									
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	484									
23	23	89	89	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	485									
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	486									
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	487									
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	488									
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	489									
23	23	88	88	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	490									
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	491									
23	23	89	89	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	492									
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	493									
23	23	90	90	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	494									
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	495									
23	23	91	91	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	496									
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	497									
23	23	88	88	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	b7		
23	23	88	88	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	498									
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	499									
23	23	89	89	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5		
23	23	89	89	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	500									
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	501									
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5	
23	23	90	90	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	502									
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	503									
23	23	91	91	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	504									
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	505									
24	24	92	92	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	506									
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	507									
24	24	93	93	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	508									
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	509									
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	510									
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	511									
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	512									
24	24	95	95	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	513									
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	514									
24	24	92	92	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	515									
24	24	93	93	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	516									
24	24	94	94	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	517									
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	518									
24	24	92	92	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	519									
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6		
24	24	93	93	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	520									
24	24	94	94	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	521									
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6		
24	24	95	95	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	522									
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	523									
25	25	97	97	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	524									
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	525									
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	526									
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	527									
