mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
4	4	12	12	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	59			
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	60			
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	61			
4	4	12	12	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	62			
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	63			
4	4	12	12	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	64			
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	65			
4	4	13	13	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	66			
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	67			
4	4	14	14	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	68			
4	4	12	12	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5
4	4	12	12	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	69			
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	70			
4	4	13	13	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	#	
4	4	13	13	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	71			
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	72			
4	4	14	14	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	73			
5	5	16	16	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	74			
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	75			
5	5	18	18	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	76			
5	5	16	16	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	77			
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	78			
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	79			
5	5	16	16	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	80			
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	81			
5	5	17	17	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	82			
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	83			
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	84			
5	5	19	19	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	85			
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	86			
5	5	16	16	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	87			
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	88			
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
5	5	17	17	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	89			
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	90			
5	5	37/2	37/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	#	
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	91			
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
5	5	19	19	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	92			
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	93			
6	6	20	20	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	94			
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	95			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	96			
6	6	20	20	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	97			
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	98			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	99			
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	100			
6	6	21	21	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	101			
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	102			
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	103			
6	6	23	23	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	104			
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	105			
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	106			
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	5
6	6	21	21	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	107			
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	108			
6	6	45/2	45/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	#	
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	109			
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
6	6	23	23	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	110			
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	111			
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	112			
7	7	25	25	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	113			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	114			
7	7	24	24	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	115			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	116			
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	117			
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	118			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	119			
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	120			
7	7	25	25	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	121			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	122			
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	123			
7	7	27	27	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	124			
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	125			
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	126			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
7	7	25	25	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	127			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	128			
7	7	53/2	53/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	7	#
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	129			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5\	
7	7	27	27	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	130			
7	7	55/2	55/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6	
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	131			
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	132			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	133			
8	8	28	28	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	134			
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	135			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	136			
8	8	28	28	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	137			
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	138			
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	139			
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	140			
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	141			
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	142			
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	143			
8	8	28	28	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5
8	8	28	28	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	144			
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	145			
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4
8	8	29	29	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	146			
8	8	59/2	59/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	#	
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	147			
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	148			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
8	8	31	31	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	149			
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	150			
9	9	32	32	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	151			
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	152			
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	153			
9	9	32	32	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	154			
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	155			
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	156			
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	157			
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	158			
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	159			
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	160			
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	161			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	162			
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	163			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
9	9	33	33	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	164			
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	165			
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	166			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
9	9	35	35	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	167			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	168			
10	10	36	36	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	169			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	170			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	171			
10	10	36	36	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	172			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	173			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	174			
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	175			
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	176			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	177			
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	178			
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	179			
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	180			
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	181			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
10	10	37	37	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	182			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	183			
10	10	77/2	77/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	#	
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	184			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
10	10	39	39	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	185			
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	186			
11	11	40	40	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	187			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	188			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	189			
11	11	40	40	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	190			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	191			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	192			
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	193			
11	11	41	41	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	194			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	195			
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	196			
11	11	43	43	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	197			
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	198			
11	11	81/2	81/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	5\	
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	199			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
11	11	41	41	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	200			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	201			
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	202			
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
11	11	43	43	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	203			
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	204			
12	12	44	44	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	205			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	206			
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	207			
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	208			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	209			
12	12	44	44	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	210			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	211			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	212			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	213			
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	214			
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	215			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	216			
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	217			
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	218			
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	219			
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	220			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6	
12	12	45	45	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	221			
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6	
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	222			
12	12	93/2	93/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	7	#
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	223			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	224			
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6	
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	225			
13	13	48	48	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	226			
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	227			
13	13	50	50	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	228			
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	229			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	230			
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	231			
13	13	50	50	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	232			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	233			
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	234			
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	235			
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	236			
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	237			
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	238			
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	239			
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	240			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	241			
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	242			
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	243			
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	244			
13	13	99/2	99/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	#	
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	245			
13	13	50	50	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	246			
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	247			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	
13	13	51	51	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	248			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	249			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	250			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	251			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	252			
14	14	52	52	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	253			
