mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
4	4	10	10	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	45			
4	4	11	11	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	46			
4	4	9	9	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	47			
4	4	10	10	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	48			
4	4	9	9	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	49			
4	4	19/2	19/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	50			
4	4	10	10	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	51			
4	4	21/2	21/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	52			
4	4	11	11	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	53			
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	54			
4	4	9	9	0.0	0	0	FiguredBass	3/4	4	1	0				1/8	5	4
4	4	9	9	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	55			
4	4	19/2	19/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	56			
4	4	10	10	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
4	4	10	10	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	57			
4	4	21/2	21/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	58			
4	4	11	11	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	59			
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	60			
5	5	12	12	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	61			
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	62			
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	63			
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	64			
5	5	12	12	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	65			
5	5	25/2	25/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	66			
5	5	13	13	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	67			
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	68			
5	5	14	14	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	69			
5	5	29/2	29/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	70			
5	5	12	12	0.0	0	0	FiguredBass	3/4	4	1	0				1/8	9	
5	5	12	12	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	71			
5	5	25/2	25/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	72			
5	5	13	13	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	8	
5	5	13	13	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	73			
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	74			
5	5	14	14	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/8	5	
5	5	14	14	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	75			
5	5	29/2	29/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	76			
6	6	15	15	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	77			
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	78			
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	79			
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	80			
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	81			
6	6	15	15	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	82			
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	83			
6	6	16	16	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	84			
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	85			
6	6	17	17	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	86			
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	87			
6	6	15	15	0.0	0	0	FiguredBass	3/4	4	1	0				1/8	9	
6	6	15	15	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	88			
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	89			
6	6	16	16	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	8	
6	6	16	16	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	90			
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	91			
6	6	17	17	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/8	6	
6	6	17	17	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	92			
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	93			
7	7	18	18	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	94			
7	7	19	19	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	95			
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	96			
7	7	19	19	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	97			
7	7	18	18	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	98			
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	99			
7	7	19	19	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	100			
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	101			
7	7	20	20	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	102			
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	103			
7	7	18	18	0.0	0	0	FiguredBass	3/4	4	1	0				1/8	6	5
7	7	18	18	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	104			
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	105			
7	7	19	19	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	h	
7	7	19	19	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	106			
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	107			
7	7	20	20	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	108			
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	109			
8	8	21	21	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	110			
8	8	21	21	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	111			
8	8	21	21	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	112			
8	8	21	21	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	113			
9	9	24	24	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	114			
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	115			
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	116			
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	117			
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	118			
9	9	25	25	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	119			
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	120			
9	9	26	26	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	121			
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	122			
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	123			
9	9	25	25	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
9	9	25	25	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	124			
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	125			
9	9	26	26	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	126			
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	127			
10	10	27	27	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	128			
10	10	27	27	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	129			
10	10	27	27	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	130			
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	131			
10	10	28	28	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	132			
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	133			
10	10	29	29	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	134			
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	135			
10	10	27	27	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	136			
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	137			
10	10	28	28	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
10	10	28	28	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	138			
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	139			
10	10	29	29	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	140			
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	141			
11	11	30	30	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	142			
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	143			
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	144			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	145			
11	11	30	30	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	146			
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	147			
11	11	31	31	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	148			
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	149			
11	11	32	32	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	150			
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	151			
11	11	30	30	0.0	0	0	FiguredBass	3/4	4	1	0				1/8	h	
11	11	30	30	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	152			
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	153			
11	11	31	31	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
11	11	31	31	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	154			
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	155			
11	11	32	32	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	156			
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	157			
12	12	33	33	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	158			
12	12	33	33	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	159			
12	12	33	33	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	160			
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	161			
12	12	34	34	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	162			
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	163			
12	12	35	35	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	164			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	165			
12	12	33	33	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	166			
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	167			
12	12	34	34	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
12	12	34	34	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	168			
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	169			
12	12	35	35	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	170			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	171			
13	13	36	36	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	172			
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	173			
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	174			
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	175			
13	13	36	36	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	176			
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	177			
13	13	37	37	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	178			
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	179			
13	13	38	38	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	180			
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	181			
13	13	36	36	0.0	0	0	FiguredBass	3/4	4	1	0				1/8	#	
13	13	36	36	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	182			
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	183			
13	13	37	37	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
13	13	37	37	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	184			
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	185			
13	13	38	38	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	186			
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	187			
14	14	39	39	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	188			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	189			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	190			
14	14	39	39	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	191			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	192			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	193			
14	14	39	39	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	194			
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	195			
14	14	40	40	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	196			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	197			
14	14	41	41	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	198			
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	199			
14	14	39	39	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	200			
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	201			
14	14	40	40	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
14	14	40	40	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	202			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	203			
14	14	41	41	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	204			
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	205			
15	15	42	42	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	206			
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	207			
15	15	43	43	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	208			
15	15	42	42	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	209			
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	210			
15	15	43	43	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	211			
15	15	42	42	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	212			
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	213			
15	15	43	43	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	214			
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	215			
15	15	44	44	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	216			
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	217			
15	15	42	42	0.0	0	0	FiguredBass	3/4	4	1	0				1/8	6	5
15	15	42	42	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	218			
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	219			
15	15	43	43	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	#	
15	15	43	43	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	220			
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	221			
15	15	44	44	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	222			
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	223			
16	16	45	45	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	224			
16	16	45	45	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	225			
16	16	45	45	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	226			
16	16	45	45	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	227			
17	17	48	48	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	228			
17	17	48	48	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	229			
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	230			
17	17	49	49	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	231			
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	232			
17	17	50	50	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	233			
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	234			
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	235			
17	17	49	49	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
17	17	49	49	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	236			
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	237			
17	17	50	50	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	238			
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	239			
18	18	51	51	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	240			
18	18	51	51	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	241			
18	18	51	51	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	242			
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	243			
18	18	52	52	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	244			
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	245			
18	18	53	53	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	246			
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	247			
18	18	51	51	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	248			
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	249			
18	18	52	52	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
18	18	52	52	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	250			
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	251			
18	18	53	53	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	252			
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	253			
19	19	54	54	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	254			
19	19	54	54	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	255			
19	19	54	54	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	256			
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	257			
19	19	55	55	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	258			
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	259			
19	19	56	56	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	260			
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	261			
19	19	54	54	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	262			
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	263			
19	19	55	55	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/8	6	
19	19	55	55	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	264			
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	265			
19	19	56	56	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	266			
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	267			
20	20	57	57	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	268			
20	20	57	57	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	269			
20	20	57	57	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	270			
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	271			
20	20	58	58	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	272			
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	273			
20	20	59	59	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	274			
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	275			
20	20	57	57	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	276			
