mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	56					
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	57					
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	58					
4	4	14	14	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	59					
4	4	57/4	57/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	60					
4	4	29/2	29/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	61					
4	4	59/4	59/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	62					
4	4	15	15	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	63					
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	64					
4	4	12	12	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	65					
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	66					
4	4	14	14	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	67					
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	68					
4	4	12	12	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	7			
4	4	12	12	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	69					
4	4	25/2	25/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6			
4	4	13	13	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	7			
4	4	13	13	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	70					
4	4	27/2	27/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6	5		
4	4	14	14	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	71					
4	4	15	15	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
4	4	15	15	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	72					
4	4	31/2	31/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
5	5	16	16	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	73					
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	74					
5	5	17	17	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	75					
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	76					
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	77					
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	78					
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	79					
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	80					
5	5	16	16	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	81					
5	5	33/2	33/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	82					
5	5	35/2	35/2	1.0	3/8	3/8	Chord	4/4	2	1	1/4	1/4	1	83					
5	5	37/2	37/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	84					
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	85					
5	5	16	16	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	86					
5	5	17	17	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	87					
5	5	18	18	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	88					
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	89					
5	5	16	16	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	5			
5	5	16	16	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	90					
5	5	33/2	33/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6			
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4		
5	5	17	17	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	91					
5	5	35/2	35/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	3			
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	9	5		
5	5	18	18	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	92					
5	5	37/2	37/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	8	6b		
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
5	5	19	19	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	93					
5	5	39/2	39/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
6	6	20	20	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	94					
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	95					
6	6	21	21	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	96					
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	97					
6	6	22	22	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	98					2
6	6	89/4	89/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	99					
6	6	45/2	45/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	100					3
6	6	91/4	91/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	101					
6	6	23	23	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	102					
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	103					
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	104					
6	6	41/2	41/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	105					
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	106					
6	6	22	22	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	107					4
6	6	89/4	89/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	108					4
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	109					
6	6	23	23	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	110					
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	111					
6	6	20	20	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	112					
6	6	21	21	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	113					
6	6	22	22	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	114					
6	6	23	23	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	115					
6	6	20	20	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	9	5		
6	6	20	20	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	116					
6	6	41/2	41/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	8	6		
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4		
6	6	21	21	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	117					
6	6	43/2	43/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	3			
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6	5		
6	6	22	22	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	118					
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
6	6	23	23	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	119					
6	6	47/2	47/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	120					
7	7	49/2	49/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	121					
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	122					
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	123					
7	7	53/2	53/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	124					
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	125					
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	126					
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	127					
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	128					
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	129					
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	130					
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	131					
7	7	24	24	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	132					
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	133					
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	134					
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	135					
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	136					
7	7	24	24	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	5			
7	7	24	24	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	137					
7	7	49/2	49/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	7			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	138					
7	7	51/2	51/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6\			
7	7	26	26	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	139					
7	7	53/2	53/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	6			
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	140					
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	7			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	141					
7	7	55/2	55/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
8	8	28	28	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	142					
8	8	57/2	57/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	143					
8	8	59/2	59/2	1.0	3/8	3/8	Chord	4/4	1	1	1/4	1/4	1	144					
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	145					
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	146					
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	147					
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	148					
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	149					
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	150					
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	151					
8	8	61/2	61/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	152					
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	153					
8	8	28	28	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	154					
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	155					
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	156					
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	157					
8	8	30	30	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	158					
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	159					
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	160					
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	161					
8	8	28	28	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	#			
8	8	28	28	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	162					
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	163					
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	7			
8	8	29	29	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	164					
8	8	59/2	59/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6	b		
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	165					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6	5		
8	8	30	30	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	166					
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	167					
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6	5	b	
8	8	31	31	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	168					
8	8	63/2	63/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	#			
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	169					
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	170					
9	9	65/2	65/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	171					
9	9	67/2	67/2	1.0	3/8	3/8	Chord	4/4	1	1	1/4	1/4	1	172					
9	9	69/2	69/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	173					
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	174					
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	175					
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	176					
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	177					
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	178					
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	179					
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	180					
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	181					
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	182					
9	9	32	32	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	183					
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	184					
9	9	34	34	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	185					
9	9	35	35	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	186					
9	9	32	32	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	5			
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	187					
9	9	65/2	65/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6b			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4		
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	188					
9	9	67/2	67/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	3			
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	9	5		
9	9	34	34	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	189					
9	9	69/2	69/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	8	6		
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	b4		
9	9	35	35	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	190					
9	9	71/2	71/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
10	10	36	36	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	191					5
10	10	145/4	145/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	192					5
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	193					
10	10	37	37	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	194					
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	195					
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	196					
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	197					
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	198					
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	199					
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	200					
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	201					
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	202					
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	203					
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	204					
10	10	36	36	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	205					
10	10	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	206					
10	10	38	38	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	207					
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	208					
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	209					
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	210					
10	10	36	36	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6	5		
10	10	36	36	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	211					
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4		
10	10	37	37	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	212					
10	10	75/2	75/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	3			
10	10	38	38	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	213					
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	214					
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6			
10	10	39	39	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	215					
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	216					
11	11	40	40	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	217					
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	218					
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	219					
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	220					
11	11	85/2	85/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	221					
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	222					
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	223					
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	224					
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	225					
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	226					
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	227					
11	11	40	40	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	228					
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	229					
11	11	41	41	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	230					
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	231					
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	232					
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	233					
