mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
2	2	6	6	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	30				
2	2	7	7	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#		
2	2	7	7	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	31				
3	3	8	8	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	32				
3	3	9	9	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	33				
3	3	10	10	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	34				
3	3	11	11	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	35				
3	3	8	8	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	36				
3	3	9	9	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	37				
3	3	10	10	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	38				
3	3	11	11	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	39				
3	3	8	8	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	40				
3	3	9	9	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	41				
3	3	10	10	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	42				
3	3	11	11	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	43				
3	3	8	8	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	44				
3	3	9	9	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	45				
3	3	10	10	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	46				
3	3	11	11	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	47				
4	4	12	12	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	48				
4	4	13	13	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	49				
4	4	14	14	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	50				
4	4	15	15	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	51				
4	4	12	12	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	52				
4	4	13	13	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	53				
4	4	14	14	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	54				
4	4	12	12	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	55				
4	4	14	14	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	56				
4	4	12	12	0.0	0	0	FiguredBass	2/2	4	1	0				1/2	6		
4	4	12	12	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	57				
4	4	14	14	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/2	#		
4	4	14	14	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	58				
5	5	16	16	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	59				
5	5	19	19	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	60				
5	5	17	17	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	61				
5	5	18	18	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	62				
5	5	17	17	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	63				
5	5	18	18	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	64				
5	5	17	17	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#		
5	5	17	17	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	65				
5	5	18	18	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/2	7		
5	5	18	18	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	66				
6	6	20	20	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	67				
6	6	23	23	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	68				
6	6	21	21	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	69				
6	6	22	22	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	70				
6	6	23	23	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	71				
6	6	21	21	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	72				
6	6	22	22	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	73				
6	6	21	21	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	5		
6	6	21	21	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	74				
6	6	22	22	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	5	4	
6	6	22	22	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	75				
6	6	23	23	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	3		
7	7	24	24	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	76				
7	7	25	25	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	77				
7	7	26	26	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	78				
7	7	27	27	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	79				
7	7	24	24	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	80				
7	7	25	25	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	81				
7	7	27	27	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	82				
7	7	24	24	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	83				
7	7	26	26	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	84				
7	7	27	27	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	85				
7	7	24	24	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	9		
7	7	24	24	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	86				
7	7	25	25	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	8	6	
7	7	26	26	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#	
7	7	26	26	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	87				
7	7	27	27	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	88				
8	8	28	28	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	89				
8	8	29	29	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	90				
8	8	30	30	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	91				
8	8	28	28	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	92				
8	8	30	30	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	93				
8	8	28	28	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	94				
8	8	29	29	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	95				
8	8	30	30	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	96				
8	8	28	28	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	4	
8	8	28	28	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	97				
8	8	29	29	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#		
8	8	29	29	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	98				
8	8	30	30	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	99				
9	9	32	32	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	100				
9	9	33	33	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	101				
9	9	34	34	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	102				
9	9	35	35	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	103				
9	9	32	32	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	104				
9	9	34	34	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	105				
9	9	32	32	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	106				
9	9	34	34	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	107				
9	9	32	32	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	108				
9	9	34	34	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/2	6		
9	9	34	34	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	109				
10	10	36	36	1.5	0	0	Chord	2/2	1	1	3/8	1/4	3/2	110				
10	10	75/2	75/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	111				
10	10	38	38	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	112				
10	10	39	39	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	113				
10	10	36	36	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	114				
10	10	37	37	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	115				
10	10	38	38	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	116				
10	10	36	36	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	117				
10	10	38	38	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	118				
10	10	36	36	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	7		
10	10	36	36	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	119				
10	10	37	37	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6\		
10	10	38	38	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	4		
10	10	38	38	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	120				
10	10	39	39	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#		
11	11	40	40	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	121				
11	11	41	41	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	122				
11	11	42	42	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	123				
11	11	43	43	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	124				
11	11	40	40	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	125				
11	11	41	41	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	126				
11	11	43	43	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	127				
11	11	40	40	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	128				
11	11	42	42	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	129				
11	11	43	43	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	130				
11	11	40	40	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5		
11	11	40	40	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	131				
11	11	41	41	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6		
11	11	42	42	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#	
11	11	42	42	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	132				
11	11	43	43	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#		
11	11	43	43	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	133				
12	12	44	44	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	134				
12	12	45	45	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	135				
12	12	46	46	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	136				
12	12	44	44	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	137				
12	12	46	46	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	138				
12	12	44	44	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	139				
12	12	45	45	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	140				
12	12	46	46	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	141				
12	12	44	44	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	4	
12	12	44	44	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	142				
12	12	45	45	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#		
12	12	45	45	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	143				
12	12	46	46	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/2	#		
12	12	46	46	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	144				
13	13	48	48	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	145				
13	13	49	49	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	146				
13	13	50	50	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	147				
13	13	51	51	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	148				
13	13	49	49	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	149				
13	13	50	50	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	150				
13	13	49	49	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	151				
13	13	50	50	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	152				
13	13	51	51	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	153				
13	13	49	49	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6		
13	13	49	49	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	154				
13	13	50	50	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	155				
13	13	51	51	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6		
13	13	51	51	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	156				
14	14	52	52	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	157				
14	14	53	53	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	158				
14	14	54	54	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	159				
14	14	55	55	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	160				
14	14	53	53	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	161				
14	14	54	54	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	162				
14	14	53	53	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	163				
14	14	54	54	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	164				
14	14	55	55	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	165				
14	14	53	53	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6		
14	14	53	53	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	166				
14	14	54	54	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	167				
14	14	55	55	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6		
14	14	55	55	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	168				
15	15	56	56	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	169				
15	15	57	57	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	170				
15	15	58	58	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	171				
15	15	59	59	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	172				
15	15	57	57	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	173				
15	15	58	58	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	174				
15	15	57	57	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	175				
15	15	58	58	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	176				
15	15	59	59	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	177				
15	15	57	57	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6		
15	15	57	57	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	178				
15	15	58	58	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	179				
15	15	59	59	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6		
15	15	59	59	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	180				
16	16	60	60	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	181				
16	16	63	63	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	182				
16	16	61	61	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	183				
16	16	62	62	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	184				
16	16	63	63	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	185				
16	16	60	60	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	186				
16	16	61	61	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	187				
16	16	62	62	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	188				
16	16	63	63	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	189				
16	16	60	60	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	190				
16	16	61	61	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	4	2	
16	16	61	61	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	191				
16	16	62	62	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	6	5	
16	16	62	62	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	192				
16	16	63	63	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	193				
17	17	64	64	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	194				
17	17	65	65	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	195				
17	17	66	66	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	196				
17	17	67	67	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	197				
17	17	64	64	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	198				
17	17	65	65	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	199				
17	17	67	67	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	200				
17	17	64	64	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	201				
17	17	66	66	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	202				
17	17	67	67	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	203				
17	17	64	64	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	9		
17	17	64	64	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	204				
17	17	65	65	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	8	6	
17	17	66	66	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#	
17	17	66	66	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	205				
17	17	67	67	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	206				
18	18	68	68	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	207				
18	18	69	69	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	208				
18	18	70	70	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	209				
18	18	68	68	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	210				
18	18	70	70	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	211				
18	18	68	68	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	212				
18	18	69	69	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	213				
18	18	70	70	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	214				
18	18	68	68	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	4	
18	18	68	68	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	215				
18	18	69	69	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#		
18	18	69	69	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	216				
18	18	70	70	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	217				
19	19	72	72	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	218				
19	19	73	73	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	219				
19	19	74	74	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	220				
19	19	75	75	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	221				
19	19	73	73	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	222				
19	19	74	74	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	223				
19	19	73	73	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	224				
19	19	74	74	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	225				
19	19	75	75	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	226				
19	19	73	73	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6		
19	19	73	73	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	227				
19	19	74	74	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	228				
19	19	75	75	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6		
19	19	75	75	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	229				
20	20	76	76	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	230				
20	20	77	77	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	231				
20	20	78	78	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	232				
20	20	79	79	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	233				
20	20	77	77	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	234				
20	20	78	78	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	235				
20	20	77	77	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	236				
20	20	78	78	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	237				
20	20	79	79	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	238				
20	20	77	77	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6		
20	20	77	77	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	239				
20	20	78	78	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	240				
20	20	79	79	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6		
20	20	79	79	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	241				
21	21	80	80	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	242				
21	21	81	81	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	243				
21	21	82	82	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	244				
21	21	83	83	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	245				
21	21	81	81	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	246				
21	21	82	82	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	247				
21	21	81	81	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	248				
21	21	82	82	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	249				
21	21	83	83	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	250				
21	21	81	81	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6		
21	21	81	81	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	251				
21	21	82	82	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	252				
21	21	83	83	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6		
21	21	83	83	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	253				
22	22	84	84	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	254				
22	22	87	87	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	255				
22	22	85	85	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	256				
22	22	86	86	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	257				
22	22	87	87	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	258				
22	22	84	84	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	259				
22	22	85	85	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	260				
22	22	86	86	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	261				
22	22	87	87	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	262				
22	22	84	84	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	263				
22	22	85	85	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	4	2	
