mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
4	4	23/2	23/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	20			
4	4	21/2	21/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	21			
4	4	23/2	23/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	22			
5	5	12	12	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	23			
5	5	25/2	25/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	24			
5	5	13	13	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	25			
5	5	27/2	27/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	26			
5	5	14	14	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	27			
5	5	29/2	29/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	28			
5	5	12	12	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	29			
5	5	25/2	25/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	30			
5	5	13	13	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	31			
5	5	27/2	27/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	32			
5	5	14	14	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	33			
5	5	29/2	29/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	34			
6	6	15	15	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	35			
6	6	31/2	31/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	36			
6	6	33/2	33/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	37			
6	6	15	15	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	38			
6	6	31/2	31/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	39			
6	6	33/2	33/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	40			
6	6	17	17	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	41			
6	6	35/2	35/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	42			
7	7	20	20	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	43			
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	44			
7	7	18	18	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	45			
7	7	37/2	37/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	46			
7	7	19	19	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	47			
7	7	39/2	39/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	48			
7	7	20	20	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	49			
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	50			
8	8	21	21	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	51			
8	8	43/2	43/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	52			
8	8	22	22	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	53			
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	54			
8	8	23	23	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	55			
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	56			
8	8	21	21	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	57			
8	8	43/2	43/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	58			
8	8	22	22	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	59			
8	8	45/2	45/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	60			
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	61			
8	8	45/2	45/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	62			
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	63			
8	8	45/2	45/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	64			
8	8	47/2	47/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	#	
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	65			
9	9	24	24	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	66			
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	67			
9	9	25	25	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	68			
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	69			
9	9	26	26	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	70			
9	9	24	24	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	71			
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	72			
9	9	25	25	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	73			
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	74			
9	9	26	26	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	75			
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	76			
9	9	24	24	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	77			
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	78			
9	9	25	25	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	79			
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	80			
9	9	26	26	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	81			
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	82			
9	9	24	24	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	
9	9	24	24	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	83			
9	9	49/2	49/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	6	
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	84			
9	9	25	25	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	85			
9	9	51/2	51/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	#
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	86			
9	9	26	26	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	5	
9	9	26	26	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	87			
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	88			
10	10	27	27	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	89			
10	10	55/2	55/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	90			
10	10	57/2	57/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	91			
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	92			
10	10	27	27	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	93			
10	10	55/2	55/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	94			
10	10	57/2	57/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	95			
10	10	29	29	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	96			
10	10	27	27	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	97			
10	10	55/2	55/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	98			
10	10	57/2	57/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	99			
10	10	29	29	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	100			
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	101			
10	10	27	27	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	6	
10	10	27	27	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	102			
10	10	55/2	55/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	6\	
10	10	55/2	55/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	103			
10	10	57/2	57/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	104			
10	10	29	29	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	6	
10	10	29	29	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	105			
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	106			
11	11	30	30	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	107			
11	11	63/2	63/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	108			
11	11	30	30	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	109			
11	11	61/2	61/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	110			
11	11	32	32	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	111			
11	11	30	30	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	112			
11	11	61/2	61/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	113			
11	11	31	31	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	114			
11	11	63/2	63/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	115			
11	11	32	32	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	116			
11	11	65/2	65/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	117			
11	11	30	30	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	4	
11	11	30	30	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	118			
11	11	61/2	61/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	6	
11	11	61/2	61/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	119			
11	11	31	31	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	120			
11	11	63/2	63/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	9\	
11	11	63/2	63/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	121			
11	11	32	32	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	5	
11	11	32	32	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	122			
11	11	65/2	65/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	123			
12	12	33	33	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	124			
12	12	67/2	67/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	125			
12	12	35	35	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	126			
12	12	33	33	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	127			
12	12	67/2	67/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	128			
12	12	34	34	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	129			
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	130			
12	12	35	35	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	131			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	132			
12	12	33	33	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	133			
12	12	67/2	67/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	134			
12	12	34	34	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	135			
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	136			
12	12	35	35	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	137			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	138			
12	12	33	33	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	9	
12	12	33	33	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	139			
12	12	67/2	67/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	6	
12	12	67/2	67/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	140			
12	12	34	34	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	141			
12	12	69/2	69/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	9	
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	142			
12	12	35	35	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	6	
12	12	35	35	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	143			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	144			
13	13	36	36	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	145			
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	146			
13	13	37	37	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	147			
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	148			
13	13	38	38	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	149			
13	13	36	36	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	150			
13	13	73/2	73/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	151			
13	13	38	38	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	152			
13	13	36	36	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	153			
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	154			
13	13	37	37	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	155			
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	156			
13	13	38	38	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	157			
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	158			
13	13	36	36	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	#
13	13	36	36	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	159			
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	160			
13	13	37	37	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	161			
13	13	75/2	75/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6	5
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	162			
13	13	38	38	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	#	
13	13	38	38	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	163			
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	164			
14	14	39	39	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	165			
14	14	40	40	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	166			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	167			
14	14	41	41	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	168			
14	14	83/2	83/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	169			
14	14	39	39	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	170			
14	14	40	40	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	171			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	172			
14	14	41	41	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	173			
14	14	83/2	83/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	174			
14	14	39	39	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	175			
14	14	39	39	0.0	0	0	FiguredBass	6/8	4	1	0				1/4	#	
14	14	39	39	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	176			
15	15	42	42	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	177			
15	15	85/2	85/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	178			
15	15	43	43	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	179			
15	15	87/2	87/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	180			
15	15	44	44	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	181			
15	15	42	42	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	182			
15	15	85/2	85/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	183			
15	15	43	43	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	184			
15	15	87/2	87/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	185			
15	15	44	44	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	186			
16	16	45	45	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	187			
16	16	91/2	91/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	188			
16	16	46	46	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	189			
16	16	93/2	93/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	190			
16	16	47	47	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	191			
16	16	95/2	95/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	192			
16	16	45	45	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	193			
16	16	91/2	91/2	1.5	1/8	1/8	Chord	6/8	3	1	3/8	1/4	3/2	194			
16	16	47	47	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	195			
16	16	91/2	91/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	#	
16	16	91/2	91/2	1.5	1/8	1/8	Chord	6/8	4	1	3/8	1/4	3/2	196			
16	16	93/2	93/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	4	2
16	16	47	47	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/4	6	
16	16	47	47	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	197			
17	17	48	48	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	198			
17	17	97/2	97/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	199			
17	17	50	50	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	200			
17	17	97/2	97/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	201			
17	17	49	49	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	202			
17	17	99/2	99/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	203			
17	17	50	50	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	204			
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	205			
17	17	48	48	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	206			
17	17	97/2	97/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	207			
17	17	49	49	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	208			
17	17	99/2	99/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	209			
17	17	50	50	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	210			
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	211			
17	17	48	48	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	4+	2
17	17	48	48	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	212			
17	17	97/2	97/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	6	
17	17	97/2	97/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	213			
17	17	49	49	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	214			
17	17	99/2	99/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	
17	17	99/2	99/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	215			
17	17	50	50	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	#	
17	17	50	50	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	216			
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	217			
18	18	103/2	103/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	218			
18	18	52	52	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	219			
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	220			
18	18	53	53	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	221			
18	18	107/2	107/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	222			
18	18	51	51	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	223			
18	18	103/2	103/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	224			
18	18	53	53	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	225			
18	18	51	51	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	226			
18	18	52	52	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	227			
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	228			
18	18	53	53	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	229			
18	18	107/2	107/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	230			
18	18	51	51	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5	
18	18	51	51	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	231			
18	18	103/2	103/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	6	
18	18	52	52	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	232			
18	18	105/2	105/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	233			
18	18	53	53	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	7	
18	18	53	53	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	234			
18	18	107/2	107/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	235			
19	19	54	54	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	236			
19	19	109/2	109/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	237			
19	19	55	55	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	238			
19	19	111/2	111/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	239			
19	19	56	56	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	240			
19	19	54	54	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	241			
19	19	109/2	109/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	242			
19	19	56	56	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	243			
19	19	113/2	113/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	244			
19	19	54	54	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	245			
19	19	109/2	109/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	246			
19	19	55	55	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	247			
19	19	111/2	111/2	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	248			
19	19	54	54	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	
19	19	54	54	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	249			
19	19	109/2	109/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	#	
19	19	109/2	109/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	250			
19	19	55	55	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	251			
19	19	111/2	111/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	5	#
19	19	111/2	111/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	252			
19	19	56	56	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/4	6	
20	20	57	57	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	253			
20	20	115/2	115/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	254			
20	20	59	59	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	255			
20	20	57	57	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	256			
20	20	115/2	115/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	257			
20	20	58	58	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	258			
20	20	117/2	117/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	259			
20	20	59	59	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	260			
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	261			
20	20	57	57	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	262			
