mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
3	3	8	8	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	22								
3	3	17/2	17/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	23								
3	3	6	6	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	24								
3	3	6	6	0.0	0	0	FiguredBass	3/4	4	1	0									3/4	6	
3	3	6	6	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	25								
4	4	9	9	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	26								
4	4	9	9	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	27								
4	4	9	9	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	28								
4	4	9	9	0.0	0	0	FiguredBass	3/4	4	1	0									3/4	#	
4	4	9	9	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	29								
5	5	12	12	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	30								
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	31								
5	5	12	12	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	32								
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	33								
5	5	12	12	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	34								
5	5	14	14	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	35								
5	5	12	12	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	6	
5	5	12	12	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	36								
5	5	14	14	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
5	5	14	14	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	37								
6	6	15	15	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	38								
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	39								
6	6	15	15	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	40								
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	41								
6	6	15	15	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	42								
6	6	17	17	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	43								
6	6	15	15	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	6	
6	6	15	15	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	44								
6	6	17	17	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
6	6	17	17	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	45								
7	7	18	18	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	46								
7	7	19	19	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	47								
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	48								
7	7	19	19	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	49								
7	7	18	18	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	50								
7	7	19	19	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	51								
7	7	18	18	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	52								
7	7	19	19	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	6	
7	7	19	19	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	53								
8	8	21	21	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	54								
8	8	22	22	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	55								
8	8	23	23	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	56								
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	57								
8	8	22	22	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	58								
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	59								
8	8	21	21	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	60								
8	8	22	22	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	61								
8	8	23	23	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	62								
8	8	21	21	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	#	
8	8	21	21	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	63								
8	8	22	22	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	#	
8	8	22	22	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	64								
8	8	23	23	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	4+	2
8	8	23	23	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	65								
9	9	24	24	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	66								
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	67								
9	9	24	24	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	68								
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	69								
9	9	24	24	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	70								
9	9	26	26	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	71								
9	9	24	24	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	6	
9	9	24	24	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	72								
9	9	26	26	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
9	9	26	26	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	73								
10	10	27	27	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	74								
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	75								
10	10	27	27	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	76								
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	77								
10	10	27	27	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	78								
10	10	29	29	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	79								
10	10	27	27	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	80								
10	10	29	29	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	#	
10	10	29	29	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	81								
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	82								
11	11	31	31	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	83								
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	84								
11	11	31	31	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	85								
11	11	30	30	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	86								
11	11	31	31	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	87								
11	11	30	30	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	88								
11	11	31	31	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	6	
11	11	31	31	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	89								
12	12	33	33	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	90								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	91								
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	92								
12	12	34	34	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	93								
12	12	33	33	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	94								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	95								
12	12	33	33	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	#	
12	12	33	33	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	96								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	97								
13	13	36	36	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	98								
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	99								
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	100								
13	13	37	37	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	101								
13	13	36	36	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	102								
13	13	38	38	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	103								
13	13	36	36	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
13	13	36	36	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	104								
13	13	37	37	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6	
13	13	38	38	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	105								
14	14	39	39	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	106								
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	107								
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	108								
14	14	40	40	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	109								
14	14	39	39	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	110								
14	14	41	41	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	111								
14	14	39	39	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	4	
14	14	39	39	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	112								
14	14	40	40	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	3	
14	14	41	41	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	113								
15	15	42	42	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	114								
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	115								
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	116								
15	15	43	43	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	117								
15	15	42	42	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	118								
15	15	44	44	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	119								
15	15	42	42	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
15	15	42	42	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	120								
15	15	43	43	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6b	
15	15	44	44	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	5b	
15	15	44	44	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	121								
16	16	45	45	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	122								
16	16	47	47	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	123								
16	16	45	45	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	124								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	125								
16	16	45	45	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	126								
16	16	47	47	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	127								
16	16	45	45	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5	4
16	16	45	45	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	128								
16	16	46	46	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	3	
16	16	47	47	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
16	16	47	47	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	129								
17	17	48	48	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	130								
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	131								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	132								
17	17	48	48	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	133								
17	17	49	49	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	134								
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	135								
17	17	48	48	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	136								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	137								
17	17	48	48	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	138								
17	17	49	49	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	5\	4#
17	17	49	49	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	139								
18	18	51	51	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	140								
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	141								
18	18	51	51	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	142								
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	143								
18	18	51	51	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	144								
18	18	53	53	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	145								
18	18	51	51	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	b	
18	18	51	51	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	146								
18	18	53	53	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	'	
18	18	53	53	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	147								
19	19	54	54	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	148								
19	19	55	55	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	149								
19	19	54	54	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	150								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	151								
19	19	54	54	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	152								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	153								
19	19	54	54	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
19	19	54	54	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	154								
19	19	55	55	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6	
19	19	56	56	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	5	
19	19	56	56	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	155								
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	156								
20	20	58	58	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	157								
20	20	57	57	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	158								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	159								
20	20	57	57	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	160								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	161								
20	20	57	57	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5	4
20	20	57	57	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	162								
20	20	58	58	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	3	
20	20	59	59	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
20	20	59	59	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	163								
21	21	60	60	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	164								
21	21	61	61	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	165								
21	21	60	60	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	166								
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	167								
21	21	60	60	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	168								
21	21	62	62	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	169								
21	21	60	60	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
21	21	60	60	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	170								
21	21	61	61	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6b	
21	21	62	62	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	5b	
21	21	62	62	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	171								
22	22	63	63	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	172								
22	22	64	64	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	173								
22	22	63	63	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	174								
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	175								
22	22	63	63	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	176								
22	22	65	65	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	177								
22	22	63	63	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	b4	
22	22	63	63	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	178								
22	22	64	64	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	3	
22	22	65	65	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
22	22	65	65	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	179								
23	23	66	66	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	180								
23	23	67	67	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	181								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	182								
23	23	66	66	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	183								
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	184								
23	23	67	67	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	185								
23	23	66	66	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	186								
23	23	67	67	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	187								
23	23	66	66	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	188								
23	23	67	67	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									3/8	5	4
23	23	67	67	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	189								
23	23	137/2	137/2	0.0	5/8	5/8	FiguredBass	3/4	4	1	0									1/8	#	
24	24	69	69	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	190								
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	191								
24	24	69	69	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	192								
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	193								
24	24	69	69	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	194								
24	24	71	71	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	195								
24	24	69	69	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5	
24	24	69	69	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	196								
24	24	70	70	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	b6	
24	24	71	71	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
24	24	71	71	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	197								
25	25	72	72	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	198								
25	25	73	73	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	199								
25	25	72	72	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	200								
25	25	74	74	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	201								
25	25	72	72	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	202								
25	25	74	74	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	203								
25	25	72	72	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
25	25	72	72	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	204								
25	25	73	73	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6	
25	25	74	74	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
25	25	74	74	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	205								
26	26	75	75	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	206								
26	26	76	76	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	207								
26	26	75	75	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	208								
26	26	77	77	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	209								
26	26	75	75	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	210								
26	26	77	77	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	211								
26	26	75	75	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
26	26	75	75	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	212								
26	26	76	76	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6	
26	26	77	77	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
26	26	77	77	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	213								
27	27	78	78	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	214								
27	27	80	80	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	215								
27	27	78	78	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	216								
27	27	80	80	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	217								
27	27	78	78	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	218								
27	27	80	80	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	219								
27	27	78	78	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	7	#
27	27	78	78	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	220								
27	27	80	80	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	221								
28	28	81	81	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	222								
28	28	82	82	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	223								
28	28	81	81	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	224								
28	28	82	82	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	225								
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	226								
28	28	81	81	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	227								
28	28	82	82	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	228								
28	28	81	81	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	229								
28	28	82	82	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									3/8	5	4
28	28	82	82	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	230								
28	28	167/2	167/2	0.0	5/8	5/8	FiguredBass	3/4	4	1	0									1/8	#	
29	29	84	84	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	231								
29	29	84	84	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	232								
29	29	84	84	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	233								
29	29	84	84	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	234								
