mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
5	5	26	26	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	28				
5	5	28	28	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	29				
5	5	24	24	4.0	0	0	Chord	3/2	2	1	1	1	1	30				
5	5	28	28	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	31				
5	5	24	24	4.0	0	0	Chord	3/2	3	1	1	1	1	32				
5	5	28	28	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	33				
5	5	24	24	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9	b	
5	5	24	24	4.0	0	0	Chord	3/2	4	1	1	1	1	34				
5	5	26	26	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	8		
5	5	28	28	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5		
5	5	28	28	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	35				
6	6	30	30	4.0	0	0	Chord	3/2	1	1	1	1	1	36				
6	6	34	34	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	37				
6	6	30	30	4.0	0	0	Chord	3/2	2	1	1	1	1	38				
6	6	34	34	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	39				
6	6	30	30	4.0	0	0	Chord	3/2	3	1	1	1	1	40				
6	6	34	34	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	41				
6	6	30	30	0.0	0	0	FiguredBass	3/2	4	1	0				1	b		
6	6	30	30	4.0	0	0	Chord	3/2	4	1	1	1	1	42				
6	6	34	34	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	h		
6	6	34	34	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	43				
7	7	36	36	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	44				
7	7	38	38	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	45				
7	7	36	36	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	46				
7	7	38	38	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	47				
7	7	36	36	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	48				
7	7	38	38	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	49				
7	7	36	36	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	50				
7	7	38	38	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1	6		
7	7	38	38	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	51				
8	8	42	42	4.0	0	0	Chord	3/2	1	1	1	1	1	52				
8	8	46	46	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	53				
8	8	42	42	4.0	0	0	Chord	3/2	2	1	1	1	1	54				
8	8	42	42	4.0	0	0	Chord	3/2	3	1	1	1	1	55				
8	8	46	46	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	56				
8	8	42	42	0.0	0	0	FiguredBass	3/2	4	1	0				1	h		
8	8	42	42	4.0	0	0	Chord	3/2	4	1	1	1	1	57				
8	8	46	46	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	58				
9	9	48	48	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	59				
9	9	50	50	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	60				
9	9	52	52	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	61				
9	9	48	48	4.0	0	0	Chord	3/2	3	1	1	1	1	62				
9	9	52	52	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	63				
9	9	48	48	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7		
9	9	48	48	4.0	0	0	Chord	3/2	4	1	1	1	1	64				
9	9	50	50	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6		
9	9	52	52	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5		
9	9	52	52	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	65				
10	10	54	54	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	66				
10	10	56	56	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	67				
10	10	58	58	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	68				
10	10	54	54	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	69				
10	10	56	56	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	70				
10	10	59	59	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	71				
10	10	54	54	4.0	0	0	Chord	3/2	3	1	1	1	1	72				
10	10	58	58	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	73				
10	10	54	54	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4	
10	10	54	54	4.0	0	0	Chord	3/2	4	1	1	1	1	74				
10	10	56	56	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3b		
10	10	58	58	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
10	10	58	58	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	75				
11	11	60	60	4.0	0	0	Chord	3/2	1	1	1	1	1	76				
11	11	64	64	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	77				
11	11	60	60	4.0	0	0	Chord	3/2	2	1	1	1	1	78				
11	11	64	64	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	79				
11	11	60	60	4.0	0	0	Chord	3/2	3	1	1	1	1	80				
11	11	64	64	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	81				
11	11	60	60	0.0	0	0	FiguredBass	3/2	4	1	0				1	h4	b3	
11	11	60	60	4.0	0	0	Chord	3/2	4	1	1	1	1	82				
11	11	64	64	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
11	11	64	64	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	83				
12	12	66	66	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	84				
12	12	68	68	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	85				
12	12	71	71	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	86				
12	12	66	66	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	87				0
12	12	67	67	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	88				
12	12	68	68	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	89				
12	12	71	71	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	90				
12	12	66	66	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	91				
12	12	68	68	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	92				
12	12	66	66	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	5	
12	12	66	66	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	93				
12	12	68	68	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5	4	
12	12	68	68	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	94				
12	12	70	70	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	h3		
13	13	72	72	4.0	0	0	Chord	3/2	1	1	1	1	1	95				
13	13	76	76	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	96				
13	13	72	72	4.0	0	0	Chord	3/2	2	1	1	1	1	97				
13	13	76	76	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	98				
13	13	72	72	4.0	0	0	Chord	3/2	3	1	1	1	1	99				
13	13	76	76	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	100				
13	13	72	72	0.0	0	0	FiguredBass	3/2	4	1	0				1	b		
13	13	72	72	4.0	0	0	Chord	3/2	4	1	1	1	1	101				
13	13	76	76	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
13	13	76	76	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	102				
14	14	78	78	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	103				
14	14	80	80	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	104				
14	14	82	82	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	105				
14	14	78	78	4.0	0	0	Chord	3/2	2	1	1	1	1	106				
14	14	82	82	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	107				
14	14	78	78	4.0	0	0	Chord	3/2	3	1	1	1	1	108				
14	14	82	82	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	109				
14	14	78	78	0.0	0	0	FiguredBass	3/2	4	1	0				1	b		
14	14	78	78	4.0	0	0	Chord	3/2	4	1	1	1	1	110				
14	14	82	82	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	b		
14	14	82	82	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	111				
15	15	84	84	4.0	0	0	Chord	3/2	1	1	1	1	1	112				
15	15	88	88	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	113				
15	15	84	84	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	114				
15	15	86	86	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	115				
15	15	88	88	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	116				
15	15	84	84	4.0	0	0	Chord	3/2	3	1	1	1	1	117				
15	15	88	88	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	118				
15	15	84	84	0.0	0	0	FiguredBass	3/2	4	1	0				1	6	4+	
15	15	84	84	4.0	0	0	Chord	3/2	4	1	1	1	1	119				
15	15	88	88	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
15	15	88	88	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	120				
16	16	90	90	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	121				
16	16	90	90	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	122				
16	16	92	92	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	123				
16	16	94	94	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	124				
16	16	90	90	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	125				
16	16	92	92	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	126				
16	16	94	94	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	127				
16	16	90	90	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7		
16	16	90	90	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	128				
16	16	92	92	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	7	h	
16	16	92	92	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	129				
16	16	94	94	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5		
16	16	94	94	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	130				
17	17	96	96	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	131				
17	17	98	98	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	132				1
17	17	99	99	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	133				
17	17	100	100	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	134				2
17	17	101	101	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	135				
17	17	96	96	4.0	0	0	Chord	3/2	2	1	1	1	1	136				
17	17	100	100	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	137				
17	17	96	96	4.0	0	0	Chord	3/2	3	1	1	1	1	138				
17	17	100	100	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	139				
17	17	96	96	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4	
17	17	96	96	4.0	0	0	Chord	3/2	4	1	1	1	1	140				
17	17	98	98	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3		
17	17	100	100	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
17	17	100	100	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	141				
18	18	102	102	4.0	0	0	Chord	3/2	1	1	1	1	1	142				
18	18	106	106	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	143				
18	18	102	102	4.0	0	0	Chord	3/2	2	1	1	1	1	144				
18	18	106	106	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	145				
18	18	102	102	4.0	0	0	Chord	3/2	3	1	1	1	1	146				
18	18	106	106	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	147				
18	18	102	102	0.0	0	0	FiguredBass	3/2	4	1	0				1	h		
18	18	102	102	4.0	0	0	Chord	3/2	4	1	1	1	1	148				
18	18	106	106	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	7	b	
18	18	106	106	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	149				
19	19	108	108	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	150				
19	19	110	110	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	151				
19	19	113	113	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	152				
19	19	108	108	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	153				
19	19	110	110	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	154				
19	19	108	108	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	155				
19	19	110	110	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	156				
19	19	108	108	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	157				
19	19	110	110	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5	4	
19	19	110	110	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	158				
19	19	112	112	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	3		
20	20	114	114	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	159				
20	20	116	116	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	160				
20	20	114	114	4.0	0	0	Chord	3/2	2	1	1	1	1	161				
20	20	114	114	4.0	0	0	Chord	3/2	3	1	1	1	1	162				
20	20	118	118	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	163				
20	20	114	114	0.0	0	0	FiguredBass	3/2	4	1	0				1	b		
20	20	114	114	4.0	0	0	Chord	3/2	4	1	1	1	1	164				
20	20	118	118	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	b		
20	20	118	118	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	165				
21	21	120	120	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	166				
21	21	122	122	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	167				
21	21	124	124	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	168				
21	21	122	122	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	169				
21	21	120	120	4.0	0	0	Chord	3/2	3	1	1	1	1	170				
21	21	124	124	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	171				
21	21	120	120	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	b7		
21	21	120	120	4.0	0	0	Chord	3/2	4	1	1	1	1	172				
21	21	122	122	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6		
21	21	124	124	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	7	h	
21	21	124	124	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	173				
22	22	126	126	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	174				
22	22	128	128	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	175				
22	22	126	126	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	176				
22	22	128	128	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	177				
22	22	130	130	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	178				
22	22	126	126	4.0	0	0	Chord	3/2	3	1	1	1	1	179				
22	22	130	130	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	180				
22	22	126	126	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9	b	
22	22	126	126	4.0	0	0	Chord	3/2	4	1	1	1	1	181				
22	22	128	128	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	8		
22	22	130	130	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	7	h	
22	22	130	130	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	182				
23	23	132	132	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	183				
23	23	134	134	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	184				
23	23	136	136	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	185				
23	23	132	132	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	186				
23	23	134	134	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	187				
23	23	136	136	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	188				
23	23	132	132	4.0	0	0	Chord	3/2	3	1	1	1	1	189				
23	23	136	136	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	190				
23	23	132	132	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9	h	
23	23	132	132	4.0	0	0	Chord	3/2	4	1	1	1	1	191				
23	23	134	134	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	8	4+	
23	23	136	136	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	b7	5	
23	23	136	136	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	192				
24	24	138	138	4.0	0	0	Chord	3/2	1	1	1	1	1	193				
24	24	142	142	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	194				
24	24	138	138	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	195				
24	24	140	140	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	196				
24	24	142	142	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	197				
24	24	138	138	4.0	0	0	Chord	3/2	3	1	1	1	1	198				
24	24	142	142	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	199				
24	24	138	138	0.0	0	0	FiguredBass	3/2	4	1	0				1	h		
24	24	138	138	4.0	0	0	Chord	3/2	4	1	1	1	1	200				
24	24	142	142	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	b7	5	
24	24	142	142	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	201				
25	25	144	144	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	202				
25	25	146	146	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	203				
25	25	144	144	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	204				
25	25	146	146	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	205				
25	25	149	149	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	206				
25	25	144	144	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	207				
25	25	146	146	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	208				
25	25	144	144	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	209				
25	25	146	146	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	5	4	
25	25	146	146	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	210				
25	25	149	149	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	h3		
26	26	150	150	4.0	0	0	Chord	3/2	1	1	1	1	1	211				
26	26	150	150	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	212				
26	26	152	152	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	213				
26	26	154	154	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	214				
26	26	150	150	4.0	0	0	Chord	3/2	3	1	1	1	1	215				
26	26	154	154	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	216				
26	26	150	150	0.0	0	0	FiguredBass	3/2	4	1	0				1	b		
26	26	150	150	4.0	0	0	Chord	3/2	4	1	1	1	1	217				
26	26	154	154	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
26	26	154	154	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	218				
27	27	158	158	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	219				
27	27	160	160	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	220				
27	27	156	156	4.0	0	0	Chord	3/2	2	1	1	1	1	221				
27	27	160	160	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	222				
27	27	156	156	4.0	0	0	Chord	3/2	3	1	1	1	1	223				
27	27	160	160	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	224				
27	27	156	156	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7		
27	27	156	156	4.0	0	0	Chord	3/2	4	1	1	1	1	225				
27	27	158	158	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6		
27	27	160	160	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	b		
27	27	160	160	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	226				
28	28	162	162	4.0	0	0	Chord	3/2	1	1	1	1	1	227				
28	28	166	166	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	228				
28	28	162	162	4.0	0	0	Chord	3/2	2	1	1	1	1	229				
28	28	166	166	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	230				
28	28	162	162	4.0	0	0	Chord	3/2	3	1	1	1	1	231				
28	28	166	166	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	232				
28	28	162	162	0.0	0	0	FiguredBass	3/2	4	1	0				1	6	h4	
28	28	162	162	4.0	0	0	Chord	3/2	4	1	1	1	1	233				
28	28	166	166	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
28	28	166	166	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	234				
29	29	168	168	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	235				
29	29	170	170	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	236				
29	29	173	173	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	237				
29	29	168	168	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	238				
29	29	170	170	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	239				
29	29	168	168	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	240				
29	29	170	170	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	241				
29	29	168	168	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7b	5	
29	29	168	168	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	242				
29	29	170	170	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	5	4	
29	29	170	170	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	243				
29	29	173	173	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	h		
30	30	174	174	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	244				
30	30	174	174	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	245				
30	30	174	174	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	246				
30	30	174	174	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	247				
