mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
6	6	30	30	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	44					
6	6	32	32	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	45					
6	6	30	30	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	46					
6	6	32	32	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1	6			
6	6	32	32	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	47					
7	7	36	36	4.0	0	0	Chord	3/2	1	1	1	1	1	48					
7	7	40	40	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	49					
7	7	36	36	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	50					
7	7	38	38	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	51					
7	7	36	36	4.0	0	0	Chord	3/2	3	1	1	1	1	52					
7	7	40	40	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	53					
7	7	36	36	0.0	0	0	FiguredBass	3/2	4	1	0				1	#			
7	7	36	36	4.0	0	0	Chord	3/2	4	1	1	1	1	54					
7	7	40	40	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	55					
8	8	42	42	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	56					
8	8	44	44	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	57					
8	8	46	46	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	58					
8	8	42	42	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	59					
8	8	44	44	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	60					
8	8	42	42	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	61					
8	8	44	44	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	62					
8	8	42	42	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
8	8	42	42	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	63					
8	8	44	44	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1	5			
8	8	44	44	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	64					
9	9	48	48	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	65					
9	9	50	50	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	66					
9	9	48	48	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	67					
9	9	50	50	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	68					
9	9	52	52	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	69					
9	9	48	48	4.0	0	0	Chord	3/2	3	1	1	1	1	70					
9	9	52	52	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	71					
9	9	48	48	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4		
9	9	48	48	4.0	0	0	Chord	3/2	4	1	1	1	1	72					
9	9	50	50	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3			
9	9	52	52	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	h			
9	9	52	52	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	73					
10	10	54	54	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	74					
10	10	56	56	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	75					
10	10	54	54	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	76					
10	10	56	56	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	77					
10	10	58	58	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	78					
10	10	54	54	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	79					
10	10	56	56	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	80					
10	10	54	54	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
10	10	54	54	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	81					
10	10	56	56	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1	5			
10	10	56	56	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	82					
11	11	60	60	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	83					
11	11	62	62	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	84					
11	11	60	60	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	85					
11	11	62	62	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	86					
11	11	60	60	4.0	0	0	Chord	3/2	3	1	1	1	1	87					
11	11	64	64	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	88					
11	11	60	60	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4		
11	11	60	60	4.0	0	0	Chord	3/2	4	1	1	1	1	89					
11	11	62	62	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	b3			
11	11	64	64	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	90					
12	12	66	66	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	91					
12	12	66	66	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	92					
12	12	68	68	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	93					
12	12	70	70	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	94					
12	12	66	66	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	95					
12	12	68	68	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	96					
12	12	70	70	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	97					
12	12	66	66	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	5		
12	12	66	66	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	98					
12	12	68	68	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	99					
12	12	70	70	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	#			
12	12	70	70	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	100					
13	13	72	72	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	101					
13	13	74	74	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	102					
13	13	76	76	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	103					
13	13	72	72	4.0	0	0	Chord	3/2	2	1	1	1	1	104					
13	13	76	76	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	105					
13	13	72	72	4.0	0	0	Chord	3/2	3	1	1	1	1	106					
13	13	76	76	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	107					
13	13	72	72	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
13	13	72	72	4.0	0	0	Chord	3/2	4	1	1	1	1	108					
13	13	74	74	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6			
13	13	76	76	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5			
13	13	76	76	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	109					
14	14	78	78	4.0	0	0	Chord	3/2	1	1	1	1	1	110					
14	14	82	82	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	111					
14	14	78	78	4.0	0	0	Chord	3/2	2	1	1	1	1	112					
14	14	82	82	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	113					
14	14	78	78	4.0	0	0	Chord	3/2	3	1	1	1	1	114					
14	14	82	82	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	115					
14	14	78	78	4.0	0	0	Chord	3/2	4	1	1	1	1	116					
14	14	82	82	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
14	14	82	82	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	117					
15	15	84	84	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	118					
15	15	86	86	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	119					
15	15	89	89	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	120					
15	15	84	84	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	121					
15	15	86	86	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	122					
15	15	89	89	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	123					
15	15	84	84	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	124					
15	15	86	86	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	125					
15	15	88	88	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	126					
15	15	84	84	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	5		
15	15	84	84	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	127					
15	15	86	86	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5	4		
15	15	86	86	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	128					
15	15	88	88	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	3			
15	15	88	88	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	129					
16	16	90	90	4.0	0	0	Chord	3/2	1	1	1	1	1	130					
16	16	94	94	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	131					
16	16	90	90	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	132					
16	16	92	92	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	133					
16	16	90	90	4.0	0	0	Chord	3/2	3	1	1	1	1	134					
16	16	94	94	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	135					
16	16	90	90	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5			
16	16	90	90	4.0	0	0	Chord	3/2	4	1	1	1	1	136					
16	16	92	92	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6			
16	16	94	94	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
16	16	94	94	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	137					
17	17	96	96	4.0	0	0	Chord	3/2	1	1	1	1	1	138					
17	17	100	100	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	139					
17	17	96	96	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	140					
17	17	98	98	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	141					
17	17	100	100	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	142					
17	17	96	96	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	143					
17	17	98	98	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	144					
17	17	100	100	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	145					
17	17	96	96	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	5		
17	17	96	96	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	146					
17	17	98	98	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	#			
17	17	98	98	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	147					
17	17	100	100	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	148					
18	18	102	102	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	149					
18	18	104	104	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	150					
18	18	102	102	4.0	0	0	Chord	3/2	2	1	1	1	1	151					
18	18	106	106	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	152					
18	18	102	102	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	153					
18	18	104	104	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	154					
18	18	102	102	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	4	2		
18	18	102	102	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	155					
18	18	104	104	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1	5			
18	18	104	104	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	156					
19	19	108	108	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	157					
19	19	110	110	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	158					
19	19	112	112	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	159					
19	19	108	108	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	160					
19	19	110	110	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	161					
19	19	108	108	4.0	0	0	Chord	3/2	3	1	1	1	1	162					
19	19	112	112	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	163					
19	19	108	108	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4		
19	19	108	108	4.0	0	0	Chord	3/2	4	1	1	1	1	164					
19	19	110	110	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	h			
19	19	112	112	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
19	19	112	112	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	165					
20	20	114	114	4.0	0	0	Chord	3/2	1	1	1	1	1	166					
20	20	118	118	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	167					
20	20	114	114	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	168					
20	20	116	116	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	169					
20	20	114	114	4.0	0	0	Chord	3/2	3	1	1	1	1	170					
20	20	118	118	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	171					
20	20	114	114	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6			
20	20	114	114	4.0	0	0	Chord	3/2	4	1	1	1	1	172					
20	20	116	116	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5			
20	20	118	118	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	173					
21	21	120	120	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	174					
21	21	122	122	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	175					
21	21	120	120	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	176					
21	21	122	122	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	177					
21	21	120	120	4.0	0	0	Chord	3/2	3	1	1	1	1	178					
21	21	124	124	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	179					
21	21	120	120	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4		
21	21	120	120	4.0	0	0	Chord	3/2	4	1	1	1	1	180					
21	21	122	122	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	b			
21	21	124	124	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	181					
22	22	126	126	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	182					
22	22	128	128	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	183					
22	22	126	126	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	184					
22	22	126	126	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	185					
22	22	128	128	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	186					
22	22	130	130	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	187					
22	22	126	126	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	5		
22	22	126	126	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	188					
22	22	128	128	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	189					
22	22	130	130	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	190					
23	23	132	132	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	191					
23	23	134	134	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	192					
23	23	132	132	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	193					
23	23	132	132	4.0	0	0	Chord	3/2	3	1	1	1	1	194					
23	23	136	136	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	195					
23	23	132	132	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
23	23	132	132	4.0	0	0	Chord	3/2	4	1	1	1	1	196					
23	23	134	134	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	b6			
23	23	136	136	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5			
23	23	136	136	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	197					
24	24	138	138	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	198					
24	24	140	140	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	199					
24	24	138	138	4.0	0	0	Chord	3/2	2	1	1	1	1	200					
24	24	142	142	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	201					
24	24	138	138	4.0	0	0	Chord	3/2	3	1	1	1	1	202					
24	24	142	142	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	203					
24	24	138	138	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	b4		
24	24	138	138	4.0	0	0	Chord	3/2	4	1	1	1	1	204					
24	24	140	140	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3			
24	24	142	142	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
24	24	142	142	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	205					
25	25	144	144	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	206					
25	25	146	146	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	207					
25	25	149	149	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	208					
25	25	144	144	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	209					0
25	25	145	145	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	210					
25	25	146	146	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	211					
25	25	144	144	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	212					
25	25	146	146	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	213					
25	25	144	144	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	5	b	
25	25	144	144	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	214					
25	25	146	146	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	5	4		
25	25	146	146	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	215					
25	25	149	149	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	#3			
26	26	150	150	4.0	0	0	Chord	3/2	1	1	1	1	1	216					
26	26	154	154	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	217					
26	26	150	150	4.0	0	0	Chord	3/2	2	1	1	1	1	218					
26	26	154	154	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	219					
26	26	150	150	4.0	0	0	Chord	3/2	3	1	1	1	1	220					
26	26	154	154	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	221					
26	26	150	150	4.0	0	0	Chord	3/2	4	1	1	1	1	222					
26	26	154	154	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	b			
26	26	154	154	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	223					
27	27	156	156	4.0	0	0	Chord	3/2	1	1	1	1	1	224					
27	27	160	160	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	225					
27	27	156	156	4.0	0	0	Chord	3/2	2	1	1	1	1	226					
27	27	160	160	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	227					
27	27	156	156	4.0	0	0	Chord	3/2	3	1	1	1	1	228					
27	27	160	160	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	229					
27	27	156	156	0.0	0	0	FiguredBass	3/2	4	1	0				1	4+	2		
27	27	156	156	4.0	0	0	Chord	3/2	4	1	1	1	1	230					
27	27	160	160	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
27	27	160	160	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	231					
28	28	162	162	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	232					1
28	28	163	163	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	233					
28	28	164	164	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	234					
28	28	162	162	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	235					
28	28	164	164	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	236					
28	28	167	167	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	237					
28	28	162	162	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	238					
28	28	164	164	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	239					
28	28	162	162	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	5	b	
28	28	162	162	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	240					
28	28	164	164	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	5	4		
28	28	164	164	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	241					
28	28	167	167	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	#3			
29	29	168	168	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	242					
29	29	168	168	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	243					
29	29	168	168	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	244					
29	29	168	168	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	245					
