mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
4	4	27/2	27/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	36				
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	37				
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	38				
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	39				
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	40				
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	41				
4	4	12	12	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5	
4	4	12	12	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	42				
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	43				
4	4	13	13	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	#		
4	4	13	13	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	44				
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	45				
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				3/8	#		
4	4	14	14	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	46				
4	4	31/2	31/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6		
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	47				
5	5	16	16	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	48				
5	5	35/2	35/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	49				
5	5	71/4	71/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	50				
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	51				
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	52				
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	53				
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	54				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	55				
5	5	18	18	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	56				
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	57				
5	5	16	16	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7		
5	5	16	16	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	58				
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	7	#	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	59				
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	#		
5	5	18	18	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	60				
6	6	20	20	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	61				
6	6	41/2	41/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	62				
6	6	83/4	83/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	63				
6	6	21	21	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	64				
6	6	45/2	45/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	65				0
6	6	91/4	91/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	66				
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	67				
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	68				
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	69				
6	6	41/2	41/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	70				
6	6	83/4	83/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	71				
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	72				
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	73				
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	74				
6	6	45/2	45/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	75				1
6	6	91/4	91/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	76				
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	77				
6	6	22	22	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	78				
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	4		
6	6	22	22	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	79				
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	3		
7	7	24	24	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	80				
7	7	97/4	97/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	81				
7	7	49/2	49/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	82				
7	7	99/4	99/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	83				
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	84				
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	85				
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	86				
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	87				
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	88				
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	89				
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	90				
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	91				
7	7	24	24	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	92				
7	7	51/2	51/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	93				
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	94				
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	95				
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	96				
7	7	27	27	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	97				
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	98				
7	7	24	24	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7		
7	7	24	24	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	99				
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6\		
7	7	51/2	51/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	100				
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	101				
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6		
7	7	26	26	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	102				
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	103				
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	#		
7	7	27	27	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	104				
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	105				
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	106				
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	107				
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	108				
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	109				
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	110				
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	111				
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	112				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	113				
8	8	28	28	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	114				
8	8	29	29	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	115				
8	8	30	30	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	116				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	117				
8	8	28	28	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6		
8	8	28	28	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	118				
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6		
8	8	29	29	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	119				
8	8	30	30	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	120				
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6		
8	8	31	31	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	121				
9	9	32	32	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	122				
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	123				
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	124				
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	125				
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	126				
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	127				
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	128				
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	129				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	130				
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	131				
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	132				
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	133				
9	9	32	32	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	134				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	135				
9	9	34	34	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	136				
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	137				
9	9	32	32	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7		
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	138				
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	#		
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	139				
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				3/8	#		
9	9	34	34	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	140				
9	9	71/2	71/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6		
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	141				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	142				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	143				
10	10	38	38	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	144				
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	145				
10	10	36	36	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	146				
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	147				
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	148				
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	149				
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	150				
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151				
10	10	36	36	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	152				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	153				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	154				
10	10	36	36	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7		
10	10	36	36	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	155				
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	7	#	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	156				
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	#		
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	157				
11	11	40	40	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	158				
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	159				2
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	160				
11	11	41	41	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	161				3
11	11	165/4	165/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	162				3
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	163				3
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	164				
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	165				
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	166				
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	167				
11	11	43	43	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	168				
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	169				
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	170				
11	11	41	41	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	171				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	172				
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	173				
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	174				
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	3		
12	12	44	44	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	175				
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	176				4
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	177				
12	12	46	46	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	178				
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	179				5
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	180				
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	181				
12	12	45	45	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	182				
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	183				
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	184				
12	12	44	44	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	185				
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	186				
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	187				
12	12	46	46	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	188				
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	189				
12	12	44	44	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	9		
12	12	44	44	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	190				
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	8		
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	191				
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	192				
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7		
12	12	46	46	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	193				
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6		
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	194				
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	195				
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	196				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	197				
13	13	50	50	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	198				
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	199				
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	200				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	201				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	202				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	203				
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	204				
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	205				
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	206				
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	207				
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	208				
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	209				
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	210				
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	211				
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	212				
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5	
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	213				
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16	1/16	1	214				
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	215				
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	7	#	
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	216				
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	217				
13	13	50	50	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	218				
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	219				
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	6		
13	13	51	51	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	220				
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	221				
14	14	52	52	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	222				
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	223				6
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	224				
14	14	54	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	225				
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	226				
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	227				
14	14	52	52	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	228				
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	229				
14	14	53	53	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	230				
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	231				
14	14	52	52	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	232				
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	233				
14	14	53	53	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	234				
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	235				
14	14	54	54	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	236				
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	237				
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	238				
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	239				
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	9		
14	14	52	52	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	240				
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	8		
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	241				
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	7	#	
14	14	54	54	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	242				
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	243				
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5		
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	244				
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6		
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	245				
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	246				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	247				
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	248				
15	15	59	59	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	249				
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	250				
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	251				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	252				
15	15	56	56	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	253				
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	254				
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	255				
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	256				
