mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	1	0	0	0.0	0	0	Tempo	4/4	1	1	0				𝅘𝅥=45	45.0	𝅘𝅥	45.0	0.0				
1	1	0	0	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	0									
1	1	1	1	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1									
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	2									
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	3									
1	1	3	3	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	4									
1	1	7/2	7/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	5									
1	1	0	0	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	6									
1	1	1	1	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	7									
1	1	3/2	3/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	8									
1	1	2	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	9									
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	10									
1	1	0	0	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	11									
1	1	3	3	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	12									
1	1	0	0	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5		
1	1	0	0	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	13									
1	1	1	1	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	4	
1	1	3/2	3/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	4	2	
1	1	2	2	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	14									
1	1	3	3	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6		
1	1	3	3	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	15									
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	16									
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	17									
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	18									
2	2	7	7	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	19									
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	20									
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	21									
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	22									
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	23									
2	2	4	4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	24									
2	2	5	5	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	25									
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	26									
2	2	6	6	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	27									
2	2	7	7	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	28									
2	2	4	4	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	b		
2	2	4	4	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	29									
2	2	5	5	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	#		
2	2	5	5	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	30									
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	31									
2	2	6	6	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6		
2	2	6	6	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	32									
2	2	7	7	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6		
2	2	7	7	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	33									
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	34									
3	3	9	9	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	35									
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	36									
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	37									
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	38									
3	3	10	10	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	39									
3	3	8	8	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	40									
3	3	9	9	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	41									
3	3	10	10	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	42									
3	3	8	8	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	43									
3	3	9	9	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	#		
3	3	9	9	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	44									
3	3	10	10	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7		
3	3	10	10	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	45									
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6		
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	46									
4	4	12	12	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	47									
4	4	12	12	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	48									
4	4	12	12	0.0	0	0	FiguredBass	4/4	4	1	0									1/2	#		
4	4	12	12	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	49									
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	50									
5	5	17	17	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	51									
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	52									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	53									
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	54									
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	55									
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	56									
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	57									
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	58									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	59									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	60									
5	5	16	16	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	61									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	62									
5	5	16	16	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5	b	
5	5	16	16	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	63									
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	4	
5	5	35/2	35/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	4	#2	
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6		
5	5	19	19	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	64									
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	65									
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	66									
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	67									
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	68									
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	69									
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	70									
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	71									
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	72									
6	6	20	20	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	73									
6	6	21	21	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	74									
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	75									
6	6	22	22	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	76									
6	6	23	23	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	77									
6	6	20	20	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	b		
6	6	20	20	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	78									
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	#		
6	6	21	21	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	79									
