mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	1	0	0	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	0				
1	1	2	2	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1				
1	1	1	1	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	2				
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	3				
1	1	0	0	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	4				
1	1	1	1	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	5				
1	1	2	2	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	6				
1	1	3	3	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	7				
1	1	0	0	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	8				
1	1	1	1	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	9				
1	1	2	2	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
1	1	2	2	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	10				
1	1	3	3	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	h		
1	1	3	3	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	11				
2	2	4	4	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	12				
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	13				
2	2	7	7	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	14				0
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	15				
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	16				
2	2	5	5	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	17				
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	18				
2	2	4	4	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	19				
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	20				
2	2	5	5	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	21				
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	22				
2	2	6	6	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	23				
2	2	4	4	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	24				
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	25				
2	2	5	5	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6		
2	2	5	5	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	26				
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	27				
2	2	6	6	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
2	2	6	6	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	28				
2	2	7	7	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	h		
3	3	8	8	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	29				1
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	30				
3	3	9	9	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	31				
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	32				
3	3	8	8	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	33				
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	34				
3	3	10	10	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	35				
3	3	8	8	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	36				
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	37				
3	3	10	10	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	38				
3	3	8	8	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	39				
3	3	19/2	19/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6		
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	40				
3	3	10	10	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7		
3	3	10	10	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	41				
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6		
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	42				
4	4	12	12	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	43				
4	4	12	12	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	44				
4	4	12	12	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	h		
4	4	12	12	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	45				
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	46				
5	5	18	18	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	47				
5	5	17	17	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	48				
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	49				
5	5	16	16	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	50				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	51				
5	5	18	18	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	52				
5	5	16	16	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	b		
5	5	16	16	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	53				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	54				
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
5	5	18	18	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	55				
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	#		
5	5	19	19	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	56				
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	57				
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	58				
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	59				2
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	60				
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	61				
6	6	21	21	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	62				
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	63				
6	6	20	20	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	64				
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	65				
6	6	21	21	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	66				
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	67				
6	6	22	22	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	68				
6	6	20	20	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	69				
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	70				
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6		
6	6	21	21	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	71				
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	72				
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
6	6	22	22	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	73				
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	#		
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	74				3
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	75				
7	7	25	25	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	76				
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	77				
7	7	24	24	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	78				
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	79				
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	80				
7	7	24	24	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	81				
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	82				
7	7	26	26	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	83				
7	7	24	24	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	84				
7	7	51/2	51/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6		
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	85				
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7		
7	7	26	26	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	86				
